ID,CURRENCY,AMOUNT,LOCATION
52768908,USD,3500,Puerto Madero
53078701,$,440000,San Telmo
53084888,USD,350,Caballito
53066585,$,280000,Belgrano
49687661,USD,4500,Recoleta
52999250,$,500000,Balvanera
48101074,$,420000,Villa Santa Rita
52881502,$,980000,Recoleta
52950286,USD,499,Palermo
52979195,USD,2000,Belgrano
52534203,USD,1000,Recoleta
53089026,$,355000,Retiro
52892657,$,400000,Parque Chacabuco
53024841,USD,1200,Retiro
52764898,USD,2500,Belgrano
52955014,$,400000,Belgrano
53083218,$,350000,Liniers
52904469,USD,1200,Recoleta
53080123,$,360000,Almagro
52095739,USD,500,Palermo
53118990,USD,1500,Recoleta
47533342,USD,350,Balvanera
53059083,$,850000,Belgrano
52968756,USD,500,Villa Crespo
53067914,USD,1300,Barrio Norte
25518233,$,250000,San Cristobal
53050865,$,300000,Villa Crespo
53068850,$,550000,Belgrano
52995239,$,315000,Caballito
51393197,USD,750,Recoleta
51706485,USD,500,Recoleta
46677801,$,480000,Caballito
44725058,$,600000,Palermo
49663209,$,320000,Pompeya
52464756,$,800,Palermo
52580180,$,450000,Caballito
53032926,$,390000,Villa Urquiza
47939427,$,198000,Once
53117259,USD,550,Palermo
52905069,USD,920,Recoleta
53073886,USD,1200,Palermo
53065435,$,340000,La Boca
52206427,$,970000,Palermo
52910437,$,420000,Parque Centenario
53096615,$,950000,Belgrano
53049280,USD,350,Coghlan
52310526,$,2100,San Telmo
53118998,USD,450,Palermo
53028894,USD,6000,Palermo
52841452,$,410000,Monserrat
52813475,$,220000,Villa Crespo
53114349,$,400000,Abasto
52924302,USD,1300,Retiro
52948245,$,280000,San Telmo
53070545,$,280000,Caballito
52976246,$,300000,Villa Crespo
43364626,$,280000,Flores
21629132,USD,1300,Recoleta
52977689,$,350000,San Cristobal
53087211,$,290000,Belgrano
51969283,USD,1800,Barrio Norte
31010684,USD,3900,Puerto Madero
52882229,$,600000,San Cristobal
46638231,USD,2100,Palermo
53005385,$,800000,Recoleta
51656103,USD,2900,Puerto Madero
47209601,$,380000,Barracas
47825544,$,298000,Centro / Microcentro
51841980,USD,3000,Villa Devoto
52953852,USD,699,Palermo
53038823,USD,1100,Recoleta
51343864,USD,1150,Recoleta
52901552,USD,1000,Palermo
53028018,$,300000,Caballito
51052255,USD,1500,Recoleta
52886560,$,600000,Recoleta
49590199,$,550000,Palermo
52923839,USD,250,Recoleta
52457954,$,400000,Villa Crespo
53037361,USD,700,Barracas
52885800,USD,1600,Recoleta
53049461,USD,1400,Puerto Madero
52788758,$,1200000,Villa Devoto
53092481,$,400000,Palermo
52866733,$,280000,Caballito
53114135,$,750000,Barrio Norte
52423638,USD,485,Belgrano
45518009,USD,490,Recoleta
52899296,$,260000,Almagro
53052152,$,650000,Recoleta
52843667,$,500000,Congreso
53090985,USD,1200,Palermo
53071196,$,350000,Villa Luro
52812616,$,500000,Flores
52960660,USD,900,Belgrano
53071338,USD,0,Villa Urquiza
53038271,USD,525,Palermo
52466556,$,800,Palermo
52926456,$,450000,Retiro
50894298,$,450000,Barrio Norte
52560451,USD,3400,Belgrano
52078410,USD,1800,Recoleta
47290432,USD,2800,Recoleta
52964103,$,420000,Caballito
52915413,USD,800,Barrio Norte
52429353,USD,1500,Palermo
52779995,$,4900000,Palermo
53097088,$,180000,Villa del Parque
53087518,USD,600,Colegiales
52998013,$,250000,San Telmo
53110299,$,390000,Caballito
41744792,USD,1500,Puerto Madero
52550482,$,680000,Villa Urquiza
52985208,$,600000,Almagro
53002982,USD,3000,Puerto Madero
44048724,$,550000,Palermo
53035247,$,390000,Núñez
53019333,USD,1100,Belgrano
52496649,USD,2800,Puerto Madero
53049995,USD,1200,Puerto Madero
50579382,USD,3000,Retiro
53076857,$,350000,La Boca
53020201,USD,400,Caballito
52958616,USD,700,Palermo
52985061,$,700000,Barracas
50345478,USD,3000,Puerto Madero
52253672,USD,1100,Barrio Norte
52896656,USD,5000,Palermo
53007231,$,400000,Boedo
50309879,$,350000,Congreso
48955764,USD,2000,Puerto Madero
53092766,$,390000,Villa Urquiza
53065879,$,350000,Villa Devoto
52975503,$,300000,Belgrano
52982832,USD,2000,Parque Chacabuco
53066347,USD,880,Palermo
53108490,$,750000,Núñez
53086751,USD,7500,Palermo
53103111,$,350000,Barrio Norte
52864844,$,950000,Recoleta
52880178,USD,3500,Puerto Madero
52947590,$,610000,Palermo
52909585,$,500000,Barrio Norte
53075742,$,380000,Núñez
52810720,USD,3800,Centro / Microcentro
53075371,USD,1800,Palermo
52642089,$,1400000,Palermo
52804302,USD,0,Recoleta
52827132,USD,850,Puerto Madero
52944850,USD,2100,Puerto Madero
52990594,USD,1800,Belgrano
53068549,USD,3000,Puerto Madero
53017534,$,1100000,Palermo
51989830,USD,1300,Recoleta
51470271,USD,650,Retiro
52662381,USD,900,San Nicolás
52829062,$,320000,Versalles
51536777,$,400000,Villa Urquiza
53063871,USD,250,Congreso
52658245,$,265000,Villa Urquiza
53000993,$,250000,Núñez
53056213,USD,1400,Palermo
53093015,$,470000,Palermo
52936186,$,450000,Belgrano
52400341,USD,1000,Puerto Madero
52759937,USD,470,Palermo
52791438,$,1000000,Palermo
53019427,$,350000,Balvanera
51049767,$,310000,Palermo
53090262,USD,890,Palermo
52460377,$,750,Palermo
52988857,USD,3500,Palermo
53098149,$,950000,Recoleta
52524125,USD,5500,Puerto Madero
53028755,USD,600,Palermo
53081576,$,900000,Belgrano
51955788,USD,4500,Puerto Madero
53033936,$,500000,Palermo
53060836,USD,900,Recoleta
53107161,USD,1600,Palermo
53055610,$,490000,Flores
53035301,$,400000,Villa Urquiza
52910880,USD,750,Villa Devoto
52979653,$,450000,Recoleta
52091546,USD,550,Palermo
52840037,USD,450,Núñez
53049444,$,330000,Villa Santa Rita
52958655,USD,4000,Belgrano
53032981,$,450000,Almagro
52660762,$,750000,Caballito
53024800,$,330000,Belgrano
52113672,USD,700,Barrio Norte
52984880,USD,550,Belgrano
52508476,USD,2600,Recoleta
51217605,$,490000,Flores
53115685,$,450000,Retiro
52282167,USD,0,Palermo
52861209,$,600000,Villa Urquiza
52969992,USD,1200,Palermo
53079234,$,500000,Caballito
52992933,USD,600,Barrio Norte
53095588,$,480000,Caballito
52589036,USD,1700,Palermo
52452699,USD,2000,Puerto Madero
52714607,$,1200,Puerto Madero
50943694,USD,1400,Belgrano
52587905,USD,7000,Puerto Madero
51983109,USD,800,Barracas
53085799,$,600000,Caballito
52538585,USD,800,Palermo
52471271,USD,4200,Puerto Madero
41655173,USD,3300,Puerto Madero
45823045,USD,900,Belgrano
52921596,USD,1400,Puerto Madero
46486214,$,250000,Congreso
53086904,USD,550,Palermo
52980131,USD,2650,Puerto Madero
51713928,USD,420,Palermo
53110104,$,250000,Villa Santa Rita
53017312,$,830000,Belgrano
52966398,$,290000,Agronomía
53107269,$,375000,Villa Urquiza
33578501,USD,550,Recoleta
53077659,USD,650,Belgrano
52859758,$,430000,Once
51849117,USD,450,Centro / Microcentro
53035262,$,440000,Almagro
53069764,USD,2000,Puerto Madero
52798025,$,299000,Villa Crespo
53095635,$,440000,Parque Patricios
52934210,$,300000,Palermo
52825868,$,280000,San Nicolás
52968460,$,2450000,Recoleta
52438301,USD,600,Palermo
52930959,$,350000,Belgrano
52965428,$,590000,Palermo
52969045,USD,380,Villa Ortuzar
52721213,$,580000,Barracas
53011639,$,400000,Monserrat
52691828,$,380000,Recoleta
52896807,$,270000,Almagro
53075702,$,600000,Caballito
53100141,USD,580,Recoleta
52964093,USD,620,Palermo
52134760,USD,1800,Belgrano
52103096,USD,1100,Recoleta
50828917,$,1250000,Villa Pueyrredón
53119593,$,720000,San Telmo
53026133,USD,350,Palermo
52466560,$,1750,Palermo
53006378,$,370000,La Paternal
53090122,USD,1400,Belgrano
52928840,$,550000,Once
53000413,USD,2800,Belgrano
53084929,$,280000,Palermo
51803583,USD,6000,Palermo
52903259,USD,600,Belgrano
52526480,$,240000,Villa Urquiza
53091612,$,210000,Barracas
53114797,USD,800,Palermo
52956579,USD,1899,Belgrano
53033125,USD,400,Núñez
53117360,USD,2300,Belgrano
52700719,USD,2700,Puerto Madero
45366497,$,750000,Almagro
46840671,USD,900,Palermo
52689022,USD,650,Belgrano
53071399,$,450000,Barrio Norte
52944456,USD,800,Núñez
52853312,$,850000,Palermo
52975399,USD,750,Barrio Norte
50932170,USD,2600,Belgrano
51691647,USD,900,Palermo
52559520,USD,1200,Palermo
53036683,$,350000,Palermo
53118938,USD,700,Palermo
53107526,$,350000,Belgrano
51658866,USD,3500,Puerto Madero
53028926,$,930000,Caballito
53092741,USD,390,Palermo
52879580,$,850000,Belgrano
52929280,USD,2900,Puerto Madero
52750356,USD,2500,Recoleta
52532098,$,1,Palermo
52910534,$,370000,Villa Pueyrredón
53030543,USD,400,Recoleta
53016253,$,400000,Coghlan
53086421,USD,550,Villa Crespo
53063506,$,500000,Villa Urquiza
53038481,$,325000,Palermo
53071362,USD,1800,Palermo
53054002,USD,800,Palermo
52890741,USD,7000,Recoleta
53110495,USD,800,Villa Devoto
53101763,$,380000,Belgrano
53071392,$,420000,Balvanera
52871871,USD,4000,Recoleta
53000345,$,470000,San Cristobal
52982181,$,525000,Villa Urquiza
53027400,$,1050000,Colegiales
52932182,$,650000,Caballito
53118640,USD,1100,Recoleta
52595848,$,600000,Palermo
53030093,$,280000,Villa Crespo
53049916,$,550000,Belgrano
53114764,$,400000,Villa Crespo
52830413,$,500000,Palermo
52762088,$,500000,Villa Devoto
53097697,USD,800,Recoleta
52977546,USD,400,Recoleta
53119177,USD,2500,Caballito
52234832,USD,2500,Recoleta
53118863,$,600000,Almagro
52974133,$,380000,Boedo
52974844,$,370000,Recoleta
53117302,$,420000,Balvanera
45042193,$,500000,Palermo
52562053,USD,6000,Núñez
51749616,USD,700,Villa Crespo
52838847,$,450000,Villa Urquiza
53090120,USD,500,La Paternal
52771476,USD,1000,Recoleta
50524833,USD,1400,Recoleta
50304631,$,395000,Barrio Norte
53035009,$,600000,Almagro
49023369,$,380000,Belgrano
53052977,$,450000,Almagro
53033690,$,300000,Belgrano
52774560,USD,2000,Puerto Madero
52932464,USD,400,Villa Urquiza
53107236,$,1200000,Belgrano
53120256,$,250000,Boedo
52971010,USD,1000,Recoleta
53032031,USD,3200,Puerto Madero
53089456,$,400000,Barracas
46691933,USD,1800,Puerto Madero
53062236,$,450000,Villa Urquiza
52998558,$,260000,Retiro
52999873,USD,650,Villa Crespo
52922002,$,550000,Belgrano
53109858,$,400000,Liniers
53061000,USD,370,Almagro
53079916,$,530000,Villa Urquiza
50977920,USD,2000,Recoleta
53057635,$,250000,Palermo
53107222,$,800000,Palermo
52891588,$,375000,Villa Devoto
52910879,$,600000,Villa Urquiza
53014096,USD,800,Barrio Norte
52974601,USD,650,Recoleta
53058895,USD,2000,Puerto Madero
52892367,USD,900,Caballito
52936104,USD,0,Belgrano
53005260,$,780000,Almagro
52851051,USD,600,Núñez
49729805,USD,1350,Belgrano
52968446,$,750000,Saavedra
53030818,$,450000,Villa Crespo
52923725,$,600000,Caballito
53092965,$,400000,Villa Urquiza
53079172,$,400000,Caballito
53109815,USD,700,Palermo
51356256,USD,1500,Palermo
53078100,USD,299,Recoleta
53081385,USD,55,Palermo
51748552,USD,0,Recoleta
52951862,USD,380,Monserrat
53015043,USD,500,Boedo
51792307,USD,2500,Retiro
52688804,USD,20000,Palermo
51579426,$,450000,Villa Luro
53084525,USD,420,Palermo
53028239,USD,600,Villa Crespo
45775785,USD,800,Belgrano
52909073,$,359000,Recoleta
52992991,USD,1800,Palermo
52924883,USD,450,Palermo
52814026,$,370000,Villa Urquiza
48383967,$,500000,Palermo
52149024,USD,3000,Recoleta
53095697,USD,1500,Belgrano
53014996,$,400000,Almagro
51165715,USD,1000,Recoleta
52820760,USD,6500,Villa Devoto
52916705,$,950000,Belgrano
53025131,$,550000,Palermo
52783227,USD,5000,Puerto Madero
52780888,USD,1400,Palermo
53050550,USD,700,Recoleta
53079498,$,270000,Flores
52979219,USD,1800,Retiro
52966605,USD,500,Almagro
53116555,$,400000,Villa del Parque
52392846,USD,2500,Recoleta
52771330,USD,500,Colegiales
53049275,Pesos,300000,Monserrat
52862252,USD,1000,Palermo
53056552,USD,350,Villa Urquiza
53119387,USD,1000,San Telmo
52786599,$,300,Palermo
53094632,$,320000,Belgrano
52852740,$,240000,Villa General Mitre
52986040,USD,1000,Palermo
50732194,USD,2650,Palermo
52854508,$,400000,Caballito
52891417,USD,350,Barrio Norte
52377345,$,450000,Villa General Mitre
51273971,USD,4500,Puerto Madero
53099031,USD,1200,Palermo
52964686,USD,450,Caballito
52000247,USD,390,Villa Urquiza
42129651,USD,1200,Recoleta
52263858,$,599000,Once
51103773,USD,2500,Puerto Madero
52245897,USD,720,Caballito
53090334,USD,800,Almagro
51978948,$,600000,Colegiales
52907423,$,300000,Belgrano
53008284,USD,900,Palermo
53111366,$,850000,Núñez
53026065,USD,300,Once
52939132,USD,350,Palermo
53066146,USD,730,Saavedra
52465688,$,550,Colegiales
51543258,$,680000,Recoleta
52183602,USD,300,Barrio Norte
52989667,$,500000,Villa Urquiza
52784137,$,3255000,Belgrano
52959637,USD,1200,Palermo
52969121,$,350000,Palermo
53063480,$,380000,Villa Luro
53032365,USD,5500,Puerto Madero
48177451,$,650000,Palermo
52833231,USD,500,Palermo
52997502,$,300000,Núñez
53098324,$,300000,Villa Crespo
53016486,USD,2000,Belgrano
52879886,$,980000,Caballito
52730119,$,250000,San Cristobal
53094718,USD,1100,Recoleta
52863298,USD,1700,Recoleta
53025389,$,550000,Palermo
47222652,USD,2950,Puerto Madero
52541016,USD,2000,Belgrano
52964339,USD,3200,Palermo
52932261,USD,1200,Saavedra
52899375,USD,5500,Belgrano
46937219,USD,2400,Belgrano
52951197,$,350000,Palermo
52590558,$,2100000,Recoleta
52721443,$,340000,Boedo
52960875,USD,2100,Palermo
51753562,USD,5500,Belgrano
52907237,USD,1000,Palermo
51902553,USD,3000,Belgrano
52966952,$,450000,San Telmo
52610613,$,450000,Núñez
52367888,USD,1800,Belgrano
53011059,USD,6000,Palermo
53098337,USD,2500,Recoleta
51900214,USD,449,Palermo
53116108,$,800000,Villa Urquiza
52773192,$,700000,Monserrat
53089651,$,300000,Flores
46525468,USD,1600,Puerto Madero
52977215,$,650000,Villa Crespo
52857135,USD,400,Parque Chacabuco
53071971,$,550000,Palermo
52777674,$,300000,Barrio Norte
52392063,USD,500,Palermo
53037639,USD,850,Palermo
53105924,$,350000,Mataderos
52898618,USD,800,Belgrano
52932712,USD,1200,Palermo
52467322,USD,3000,Belgrano
47378878,USD,3000,Villa Devoto
51394668,$,420000,Palermo
52127736,USD,750,Palermo
52999708,$,295000,Almagro
53115181,$,270000,Centro / Microcentro
52958026,USD,3800,Barrio Norte
52612439,USD,250,La Paternal
52900644,$,550000,Palermo
52890304,USD,500,Belgrano
53030834,USD,1000,Palermo
53054221,USD,900,Belgrano
52752076,USD,450,Caballito
53049428,$,450000,Caballito
52961765,USD,1150,Palermo
52938575,$,450000,Palermo
53089412,USD,1400,Belgrano
53066201,USD,650,Villa Crespo
52909216,USD,1700,Recoleta
50265973,USD,1000,Palermo
53031067,USD,2200,Palermo
48540087,USD,1800,Palermo
52804559,$,530000,Barrio Norte
52822991,$,800000,Belgrano
53101599,$,650,Caballito
53092376,$,350000,Villa Crespo
46474075,USD,1400,Palermo
52909060,USD,3900,Puerto Madero
48805503,$,330000,Belgrano
52823004,$,400000,Palermo
52979000,USD,1250,Villa Crespo
53024664,USD,1200,Puerto Madero
53117117,$,350000,San Nicolás
53074282,USD,420,Belgrano
52865315,$,390000,Villa Urquiza
53070697,USD,600,Catalinas
53069806,USD,1300,Villa Devoto
52607236,USD,2000,Recoleta
51886061,USD,1800,Palermo
53073084,$,1200000,Belgrano
52690686,USD,1700,Palermo
46573175,USD,750,Núñez
51058272,USD,1400,Palermo
52979333,$,325000,Floresta
53065691,$,520000,Villa Urquiza
52138472,USD,2000,Recoleta
52848000,USD,1500,Recoleta
52879909,USD,900,Belgrano
52910586,USD,1350,Núñez
53037378,USD,700,Recoleta
53012703,USD,550,Palermo
52949439,USD,1000,Caballito
51628372,USD,1100,Palermo
52691599,$,400000,Recoleta
45865762,USD,540,Colegiales
53110387,USD,2200,Palermo
52949110,$,280000,Villa Urquiza
52784095,$,650000,Colegiales
52274275,USD,2200,Belgrano
51963393,USD,1800,Recoleta
50416649,USD,8500,Palermo
53101560,$,235000,Villa Devoto
53035722,$,350000,Belgrano
52892591,USD,800,Almagro
44681386,$,250000,Almagro
52510354,USD,0,Puerto Madero
52979533,$,980000,Almagro
52957852,$,300000,Recoleta
53077267,USD,2500,Palermo
52881081,USD,950,Villa Crespo
42950025,USD,1050,Núñez
53025429,USD,1400,Puerto Madero
52082283,USD,670,Barrio Norte
53095621,USD,650,Núñez
46459704,USD,390,Belgrano
52927402,$,440000,Caballito
52822327,$,450000,Caballito
53002645,USD,1650,Núñez
52345501,$,250000,Once
51464265,$,800000,Caballito
52557530,$,825000,Palermo
52868039,$,600000,Once
52944562,$,650000,Congreso
53031928,$,350000,Palermo
52902155,USD,550,La Paternal
53035726,$,370000,Recoleta
49495900,USD,2000,Palermo
53063327,$,469900,Parque Avellaneda
52927160,USD,1900,Belgrano
53093065,$,500000,Caballito
43044245,$,495000,Once
52880471,$,260000,Villa Urquiza
52369008,USD,800,Belgrano
52643496,USD,800,Palermo
53104501,$,500000,Colegiales
52714979,USD,1000,Puerto Madero
53116761,$,260000,San Cristobal
53110773,$,700000,Recoleta
43293513,USD,1500,Puerto Madero
53110569,$,380000,Villa Crespo
51312937,USD,400,Recoleta
52937482,$,230000,Almagro
52994945,USD,1400,Palermo
52620254,$,800000,Boedo
53095655,USD,2400,Palermo
52587405,$,1800000,Recoleta
52224559,$,700000,Barrio Norte
52591732,USD,3000,Puerto Madero
53068663,$,500000,Palermo
53107297,$,1600000,Puerto Madero
52786757,USD,3600,Palermo
53005181,USD,500,Retiro
52296338,USD,3900,Recoleta
52759673,$,600000,Belgrano
52905236,$,400000,Villa Urquiza
52961752,USD,1000,Palermo
53105452,$,500000,Palermo
53094134,USD,2400,Palermo
53119161,$,340000,Parque Chas
49586409,USD,6000,Núñez
52904754,USD,3900,Puerto Madero
52871374,$,410000,Balvanera
52967559,$,370000,Villa Pueyrredón
52875444,USD,8000,Puerto Madero
53101748,USD,1000,Palermo
53097638,USD,500,Palermo
53068940,$,530000,Belgrano
52930503,USD,600,Recoleta
52442328,USD,2000,Recoleta
53084518,USD,400,Caballito
52975114,$,450000,San Telmo
50632284,$,300000,Colegiales
52491058,$,800000,Recoleta
53102030,USD,400,Palermo
52923499,USD,900,Belgrano
53049589,$,500000,Almagro
53099227,USD,1000,Palermo
53104828,USD,1600,Palermo
52248080,USD,6400,Recoleta
53106197,USD,2300,Recoleta
52351873,USD,20000,Belgrano
49381752,$,300000,Caballito
50972626,USD,1000,Palermo
53102085,$,200000,Palermo
47442330,$,800000,Recoleta
53064769,$,250000,Boedo
53110102,$,340000,Monte Castro
52959048,$,250000,Saavedra
45814963,$,450000,Palermo
52948789,$,290000,Caballito
52422427,$,600,Palermo
53032612,$,250000,Caballito
53093411,USD,350,Barrio Norte
48932084,$,350000,Belgrano
52412024,USD,2100,Recoleta
52667139,$,300000,Flores
52575132,USD,5000,Recoleta
53092931,$,280000,Flores
53113377,$,250000,Palermo
53029570,$,350000,Palermo
52705189,$,550000,Almagro
52101846,USD,750,Recoleta
53105994,$,450000,Caballito
52982611,USD,1150,Recoleta
53066097,USD,400,Barrio Norte
52996231,$,330000,Belgrano
53109764,USD,600,Balvanera
52805140,USD,2000,Palermo
53078810,$,300000,Almagro
52937166,$,300000,Palermo
52975362,$,290000,Núñez
52678989,$,900000,Recoleta
53096007,USD,550,Palermo
53065770,$,300000,Belgrano
53109784,$,500000,Almagro
53092636,$,350000,Belgrano
53069877,USD,1200,Barrio Norte
53038051,USD,550,Coghlan
51941074,USD,1400,Palermo
53076820,$,380000,Palermo
52908615,$,298000,Caballito
53091282,$,525000,Barracas
52983271,USD,1100,Puerto Madero
53117626,$,450000,Palermo
53096603,USD,499,Balvanera
52900285,USD,500,Villa Crespo
52493755,USD,580,Recoleta
53020217,USD,1400,Recoleta
52710569,$,6000000,Belgrano
52831935,USD,5500,Belgrano
52154846,$,3200000,Palermo
53003695,$,420000,Villa Urquiza
53055135,USD,7000,Puerto Madero
52993504,USD,300,Caballito
51264657,USD,3200,Belgrano
53118997,USD,700,Barrio Norte
51772801,USD,300,San Cristobal
52499519,USD,1300,Palermo
53090532,$,420000,Villa Urquiza
52996507,$,330000,Villa Urquiza
52932063,$,600000,Belgrano
52893456,USD,1000,Recoleta
51230335,$,3000,Recoleta
53107237,USD,1400,Puerto Madero
53110480,USD,380,San Cristobal
53022618,$,300000,Belgrano
52994886,$,450000,Palermo
52910898,$,360000,Caballito
53001166,USD,1000,Puerto Madero
52734756,USD,2000,Villa Ortuzar
53038574,$,850000,Villa Crespo
53114230,$,300000,Caballito
53100776,$,450000,San Telmo
52979117,$,1500000,Colegiales
53060822,$,250000,Flores
47776758,$,250000,Recoleta
52856699,USD,550,Palermo
53073751,$,250000,Villa Devoto
53078310,$,750000,Belgrano
52930023,USD,950,Recoleta
52587299,USD,2200,Palermo
52967046,$,400000,Almagro
48174006,USD,6900,Recoleta
52933599,USD,3300,Belgrano
53096314,USD,550,Caballito
51631811,USD,3500,Palermo
52884310,$,350000,Coghlan
53039170,USD,400,Palermo
53053546,USD,250,Villa Urquiza
51679363,USD,1500,Puerto Madero
52896424,$,280000,Recoleta
47236333,USD,1200,Puerto Madero
53016802,USD,3500,Retiro
53065214,USD,700,Belgrano
53019219,$,600000,Caballito
51472616,$,350000,Balvanera
53013899,$,240000,Barracas
52561044,USD,7000,Palermo
53025919,$,600000,Belgrano
53062259,USD,400,Villa Pueyrredón
53013962,$,2500000,Recoleta
53075553,$,350000,Flores
52936719,USD,850,Palermo
51540836,USD,0,Puerto Madero
53100422,$,250000,Congreso
49856384,USD,2000,Palermo
52939020,USD,4500,Puerto Madero
52963855,USD,450,Núñez
53111611,USD,300,Colegiales
52921825,USD,4700,Puerto Madero
53116327,$,380000,Monserrat
52934713,USD,2700,Palermo
52880042,USD,4760,Puerto Madero
50906569,USD,1300,Retiro
53071114,$,500000,Flores
52981430,USD,700,Palermo
52983096,USD,1000,Palermo
47269333,USD,2850,Recoleta
52904813,USD,1500,Puerto Madero
52918466,$,830000,Caballito
52987901,USD,350,Balvanera
53079804,USD,600,Belgrano
52959311,$,370000,Colegiales
52866584,$,600000,Palermo
52887704,USD,600,Palermo
53114347,$,450000,Palermo
52888819,$,400000,Liniers
53034167,$,330000,Flores
52897617,$,300000,Flores
53100958,$,500000,Caballito
53079437,$,450000,Recoleta
52998462,USD,750,Palermo
52137377,$,500000,La Paternal
52980245,USD,1000,Recoleta
47251006,$,190000,Recoleta
53024190,$,650000,Flores
53050558,USD,7000,Puerto Madero
51468480,USD,2000,Belgrano
53007970,$,1,Recoleta
53110550,USD,1600,Puerto Madero
53093768,$,500000,Caballito
52945495,$,650000,Palermo
44569027,$,760000,Palermo
52161418,USD,500,Recoleta
53095402,USD,390,Barrio Norte
52885805,USD,1000,Belgrano
53087938,$,350000,Villa Crespo
53011377,$,350000,Parque Centenario
52793540,$,520000,Saavedra
42055276,$,450000,Palermo
53048913,$,350000,Villa Urquiza
33134027,USD,600,Recoleta
50857619,$,300000,Recoleta
52891910,USD,500,Belgrano
52464752,$,750,Palermo
53078830,$,370000,San Cristobal
46180760,USD,2500,Palermo
53106216,$,450000,Parque Centenario
30133101,USD,250,Flores
53084224,$,650000,Belgrano
52783877,$,200000,Centro / Microcentro
52964009,$,350000,Villa Urquiza
52962844,USD,350,Almagro
52596024,USD,4000,Palermo
52880172,USD,3500,Puerto Madero
48781635,USD,4300,Puerto Madero
52904555,USD,1600,Puerto Madero
51422980,USD,3000,Palermo
53022582,$,450000,Caballito
53096268,USD,600,Recoleta
53025357,$,590000,Palermo
44751010,USD,4800,Puerto Madero
53112702,USD,1200,Palermo
53092289,USD,3700,Recoleta
49461554,$,590000,Caballito
52926348,$,480000,Almagro
53061129,$,440000,Núñez
53118675,USD,1800,Palermo
53053897,USD,25000,Puerto Madero
52938527,USD,800,Belgrano
52878796,USD,750,Belgrano
52968730,$,590000,La Paternal
52929894,$,450000,Caballito
53027393,$,420000,Colegiales
53105069,USD,1500,Palermo
53068444,$,350000,Caballito
53116653,USD,500,Palermo
53111525,USD,500,Palermo
52814138,USD,1500,Belgrano
53053828,$,280000,Villa Crespo
53113012,USD,500,Recoleta
53094686,$,600000,Caballito
51626151,USD,4000,Barrio Norte
51423677,USD,3500,Puerto Madero
48307272,USD,3500,Palermo
53025559,USD,900,Belgrano
52650421,USD,1000,Palermo
52715305,USD,11,Belgrano
53049218,$,550000,Núñez
53071177,$,380000,Villa Luro
52162275,USD,400,Villa Crespo
52904015,$,245000,Flores
53009272,$,400000,Palermo
53008256,$,600000,Almagro
53035079,USD,500,Recoleta
53083306,$,220000,Barrio Norte
52895601,USD,700,Palermo
53020230,USD,400,Centro / Microcentro
53064751,$,300000,Recoleta
53073007,$,449000,Villa Crespo
50502895,USD,10000,Palermo
52896582,$,480000,Parque Centenario
44453776,$,430000,Parque Patricios
51470639,USD,4000,Puerto Madero
53008121,$,250000,Tribunales
53100874,$,550000,Belgrano
52903866,USD,800,Caballito
53025554,USD,700,Monserrat
52625587,$,420000,Barrio Norte
53057577,$,450000,Villa Crespo
53001754,$,250000,Belgrano
51522326,USD,1800,Retiro
47118180,USD,550,Villa Urquiza
52977648,$,340000,Almagro
52780662,$,670000,Belgrano
52805722,USD,2200,Puerto Madero
52824529,$,400000,Recoleta
52998591,$,480000,Flores
52706343,USD,8000,Puerto Madero
47255366,$,400000,Villa Crespo
52809202,USD,750,Recoleta
52149069,USD,650,Palermo
53055080,$,280000,Caballito
46557116,USD,1200,Palermo
53063290,$,800000,Villa Urquiza
52564670,USD,6900,Núñez
52761281,$,525000,Belgrano
53037643,USD,500,Caballito
52921402,USD,1000,Recoleta
52465698,$,600,Recoleta
52851756,$,1800000,Recoleta
53076659,USD,450,Palermo
52694853,USD,1100,Recoleta
51631318,USD,1600,Palermo
53024191,USD,1800,Palermo
52806871,USD,550,Retiro
53051456,USD,2000,Puerto Madero
53057719,USD,850,Palermo
53085258,USD,350,Palermo
47077300,$,260000,Almagro
53033388,USD,1000,Palermo
53070472,USD,4500,Recoleta
52979898,USD,2200,Recoleta
52416712,USD,1000,Recoleta
52909695,USD,900,Palermo
53105468,USD,7500,Puerto Madero
53089949,$,420000,Caballito
52938263,USD,900,Recoleta
52814143,USD,1500,Belgrano
52977975,USD,1800,Puerto Madero
52866424,USD,950,Belgrano
52873021,USD,600,Palermo
53050088,USD,650,Palermo
52745431,$,700000,Belgrano
50010131,USD,8500,Palermo
49339599,USD,2000,Palermo
53035436,$,400000,Colegiales
52932205,USD,600,Palermo
43241296,USD,850,Puerto Madero
53019868,$,600000,Villa Crespo
47587607,USD,1500,Belgrano
52813631,$,400000,Flores
53101699,USD,850,Villa Urquiza
52434968,$,500000,Palermo
53114201,USD,750,Palermo
51202342,USD,0,Puerto Madero
52926979,$,1700000,Villa Urquiza
53056674,$,350000,San Telmo
53116025,$,300000,Centro / Microcentro
51663890,$,490000,Palermo
53063916,$,400000,Villa Urquiza
53116029,$,450000,Palermo
52884582,$,400,Villa Crespo
52998684,USD,1500,Palermo
52901041,$,850000,Belgrano
51862623,USD,700,Chacarita
53055327,$,580000,Caballito
52659409,$,450000,Balvanera
51011604,$,1060000,Coghlan
50113875,$,480000,Palermo
52889738,$,400000,Villa Urquiza
