ID,CURRENCY,AMOUNT,LOCATION
53435569,$, 350.000,Recoleta
53427607,USD, 250,Flores
53427813,$, 850.000,Caballito
53428075,$, 260.000,Villa Gral. Mitre
53251048,USD, 600,Recoleta
53433875,$, 330.000,San Nicolas
53427544,$, 270.000,Balvanera
53427845,USD, 300,Caballito
53356305,$, 450.000,Palermo
53429664,$, 300.000,Recoleta
53421348,$, 600.000,Caballito
53423429,$, 450,Monserrat
53424107,$, 600.000,Núñez
53424394,$, 335.000,Monte Castro
53424881,USD, 1.200,Palermo
53424939,$, 320.000,Belgrano
53425336,$, 300.000,Recoleta
53425603,$, 350.000,Saavedra
53425985,$, 360.000,San Telmo
53365423,$, 390.000,Villa del Parque
53365426,$, 490.000,Caballito
53365786,$, 290.000,Monte Castro
53366041,$, 890.000,Recoleta
53366194,$, 350.000,Barracas
53366657,USD, 450,Palermo
53367765,$, 520.000,Palermo
53366875,$, 360.000,Monte Castro
53366884,$, 340.000,Caballito
53368015,USD, 44.000,Flores
53368091,$, 400.000,San Telmo
53368301,$, 350.000,San Cristobal
53368317,$, 750.000,Mataderos
53368353,USD, 1.200,Colegiales
53368368,$, 350.000,Recoleta
53368390,$, 600.000,Villa Crespo
53368415,$, 300.000,Palermo
53368559,$, 310.000,Recoleta
53368775,$, 399.000,Flores
53368833,$, 950.000,Flores
53377509,USD, 550,Belgrano
53378643,$, 450.000,Caballito
53378655,USD, 450,Chacarita
53474519,USD, 1.300,PUERTO MADERO
53474625,USD, 450,Palermo
53474694,$, 450.000,Villa Urquiza
53472453,USD, 700,Villa del Parque
53472801,$, 380.000,Almagro
53473512,USD, 600,Belgrano
53473554,$, 240.000,Caballito
53471812,$, 450.000,San Nicolás
53471829,$, 260.000,Coghlan
53472039,$, 350.000,Coghlan
53472098,$, 420.000,Caballito
53472263,$, 440.000,Caballito
53472321,$, 500.000,Belgrano
53436017,USD, 1.000,Belgrano
53436055,USD, 1.000,Palermo
53436075,$, 400.000,Palermo
53436143,USD, 2.800,PUERTO MADERO
53436618,$, 380.000,Balvanera
53437809,USD, 450,San Telmo
53437830,$, 420.000,Caballito
53438456,$, 450.000,Liniers
53439188,USD, 600,Recoleta
53439440,$, 400.000,Recoleta
53439601,$, 950.000,Caballito
53433278,USD, 550,Caballito
53427428,$, 285.000,Colegiales
51197932,$, 650.000,Belgrano
51187576,$, 300.000,Palermo
50499757,USD, 1.150,Saavedra
50567984,USD, 1.800,Belgrano
51558988,$, 299.000,Palermo
51577851,USD, 600,Palermo
51204801,USD, 350,Colegiales
51539898,$, 650.000,San Nicolas
53533101,USD, 350,Recoleta
53533123,USD, 400,Balvanera
53550643,USD, 1.500,Palermo
53548257,USD, 35,Recoleta
53551384,$, 350.000,Colegiales
53551473,$, 400.000,Belgrano
53548859,USD, 800,Belgrano
53543555,$, 350.000,Villa Urquiza
53543590,$, 330.000,Caballito
53543679,$, 390.000,Colegiales
53543818,$,Pesos 320.000,Belgrano
53544334,$, 400.000,Caballito
53544335,$, 290.000,Recoleta
53549163,$, 450.000,Monserrat
53549218,$, 550.000,Caballito
53549397,$, 750.000,Palermo
53549406,USD, 500,San Nicolas
53549458,$, 340.000,Recoleta
53549471,$, 400.000,Colegiales
53549506,USD, 520,Recoleta
53550013,USD, 1.200,PUERTO MADERO
53558031,$, 390.000,Chacarita
53558136,$, 600.000,Palermo
53545082,$, 550.000,Caballito
53545950,$, 425.000,Villa del Parque
53552030,USD, 450,Palermo
53546342,$, 290.000,Villa del Parque
53556343,$, 300.000,Flores
53556550,$, 550.000,Palermo
53562498,$, 550.000,Villa del Parque
53562514,USD, 699,Núñez
53562622,$, 350.000,Chacarita
53562787,USD, 450,Monserrat
53562830,USD, 450,Monserrat
53562870,$, 270.000,San Cristobal
53563033,$,Consultar precio,Belgrano
53551962,$, 350.000,Coghlan
53552033,$, 600.000,Palermo
53552698,USD, 450,Recoleta
53552894,USD, 500,San Telmo
53552916,$, 450.000,Caballito
53553068,$, 450.000,Caballito
53555727,$, 300.000,San Nicolas
53556177,$, 260.000,Almagro
53562134,$, 170.000,Constitución
53562212,$,Pesos 350.000,Villa del Parque
53562233,$, 950.000,Belgrano
53562290,$, 240.000,Balvanera
53562462,$, 650.000,Palermo
53562527,$, 350.000,Parque Chas
53562577,$, 480.000,Caballito
53562635,$, 350.000,Recoleta
53562773,USD, 450,Monserrat
53562805,USD, 450,Monserrat
53563248,$, 1.300.000,Caballito
53475447,$, 500.000,Recoleta
53475706,$, 360.000,Belgrano
53476233,$, 465.000,Colegiales
53486029,$, 1.300.000,Colegiales
53477092,USD, 499,Monserrat
53477800,$, 500.000,Belgrano
53478188,$, 330.000,BOCA
53478300,$, 320.000,Recoleta
53541889,$, 500.000,Recoleta
53541929,USD, 500,Villa Devoto
53541947,$, 350.000,Caballito
53541949,USD, 500,Balvanera
53541999,$, 370.000,Villa Crespo
53542068,$, 449.000,Caballito
53542069,$, 260.000,Monserrat
53542089,$, 350.000,Villa Luro
53542099,$, 390.000,San Cristobal
53542107,$, 290.000,Boedo
53542183,USD, 450,Palermo
53542221,$, 350.000,Almagro
53542239,$, 420.000,Almagro
53542323,$, 400.000,Belgrano
53542412,USD, 380,Caballito
53542450,$, 300.000,Almagro
53542497,$, 280.000,Monserrat
53542527,$, 310.000,Recoleta
53542561,$, 330.000,Almagro
53542965,USD, 480,Recoleta
53543375,$, 900.000,Palermo
53537431,$, 500.000,Palermo
53537818,$, 260.000,Flores
53538142,$, 320.000,Caballito
53535418,$, 300.000,Recoleta
53535471,$, 400.000,Belgrano
53535745,$, 380.000,Palermo
53521511,$, 470.000,Almagro
53526092,$, 630.000,Palermo
53522461,$, 420.000,Caballito
53529914,$, 400.000,Recoleta
53530549,$, 580.000,Belgrano
53541049,$, 490.000,San Cristobal
53541484,$, 450.000,Recoleta
53541493,$, 380.000,Balvanera
53541499,$, 350.000,Villa Crespo
53541529,$, 400.000,Almagro
53541530,$, 600.000,Flores
53541829,$, 350.000,Caballito
53541845,$, 290.000,Balvanera
53538322,$, 250.000,Balvanera
53553680,$, 580.000,Palermo
53539382,$, 420.000,Villa Urquiza
53553841,USD, 500,Belgrano
53539637,$, 280.000,Almagro
53560772,USD, 550,Núñez
53546624,$, 400.000,Retiro
53561029,$, 350.000,VERSALLES
53561050,USD, 420,Almagro
53546753,USD, 320,Colegiales
53561199,$, 500.000,Recoleta
53546889,$, 450.000,Belgrano
53547292,USD, 1.800,Recoleta
53538980,$, 450.000,Constitución
53553414,$, 360.000,Villa del Parque
53539357,$, 750.000,Villa Urquiza
53553722,$, 280.000,Caballito
53539522,$, 650.000,Villa Crespo
53550842,$, 600.000,Villa del Parque
53550873,$, 430.000,Villa Pueyrredón
53550985,$, 850.000,Palermo
53550842,$, 600.000,Villa del Parque
53550873,$, 430.000,Villa Pueyrredón
53550985,$, 850.000,Palermo
53551184,$, 500.000,San Telmo
53551352,$, 350.000,Monserrat
53551360,$, 800.000,Palermo
53551364,$, 700.000,Núñez
53548420,$, 399.999,Almagro
53551483,$, 350.000,Monserrat
53551509,$, 349.000,Recoleta
53563730,$, 295.000,Palermo
53563843,$, 650.000,Palermo
53559353,$, 340.000,Villa Crespo
53559386,USD, 450,Recoleta
53574698,$, 900.000,Palermo
53563768,$, 290.000,Caballito
53577261,$, 350.000,VERSALLES
53574955,USD, 500,Retiro
53574662,$, 459.000,Villa Crespo
53576441,USD, 3.500,PUERTO MADERO
53572902,$, 320.000,Almagro
53559659,$, 390.000,Caballito
53573581,$, 330.000,Parque Chacabuco
53564385,USD, 1.200,Palermo
53577228,$, 315.000,Paternal
53582639,$, 550.000,Barracas
53582685,$, 250.000,Almagro
53582067,USD, 390,Palermo
53582269,$, 275.000,Caballito
53580920,$, 300.000,Recoleta
53581207,USD, 1.075,Palermo
53579698,$, 450.000,Belgrano
53579736,$, 650.000,Caballito
53571139,$, 440.000,Villa Devoto
53572509,$, 590.000,Palermo
53532427,$, 350,Belgrano
53532549,$, 450.000,Villa Crespo
53569205,$, 250.000,Villa Urquiza
53572607,$, 380.000,Recoleta
53580102,$, 240.000,Caballito
53578756,$, 220.000,Almagro
53582042,USD, 500,Recoleta
53582304,USD, 380,Belgrano
53580663,$, 420.000,Almagro
53582311,$, 550.000,Palermo
53580851,$, 750.000,Palermo
53581036,$, 450.000,Balvanera
53579421,$, 1.000.000,Boedo
53581052,$, 350.000,Balvanera
53581053,$, 890.000,Núñez
53581092,$, 490.000,Colegiales
53581118,USD, 990,Palermo
53579509,$, 450.000,Villa Devoto
53579539,$, 350,Belgrano
53581226,$, 600.000,Almagro
53579574,$, 700.000,Recoleta
53581283,$, 300.000,Belgrano
53581294,$, 650.000,Palermo
53579620,$, 320.000,San Telmo
53578052,$, 380.000,Balvanera
53582622,$, 440.000,Recoleta
53582662,$, 450.000,San Telmo
53582807,$, 260.000,Recoleta
53580177,USD, 340,San Nicolás
53580205,$, 500.000,Recoleta
53580476,$, 360.000,Monserrat
53580928,USD, 900,Palermo
53581083,$, 290.000,Boedo
53579554,USD, 550,Balvanera
53577875,USD, 550,Recoleta
53571061,$, 690.000,Villa Crespo
53571102,USD, 700,San Nicolás
53574302,$, 420.000,Villa Devoto
53560399,USD, 1.200,Palermo
53560434,$, 250.000,Flores
53546529,$, 600,Monserrat
53546854,$, 350.000,Caballito
53581455,$, 550.000,Núñez
53581679,$, 500.000,Colegiales
53581736,$, 380.000,Belgrano
53568144,$, 950.000,Almagro
53568385,$, 350.000,Velez Sarsfield
53565001,$, 600.000,Villa Crespo
53571596,$, 300.000,Palermo
53565064,$, 300.000,Almagro
53582743,$, 350.000,Villa Urquiza
53582748,$, 280.000,Villa del Parque
53582001,$, 380.000,Caballito
53580158,$, 350.000,Recoleta
53578879,USD, 500,Monserrat
53580897,$, 750.000,Balvanera
53582423,USD, 500,Belgrano
53580980,$, 450.000,Parque Chacabuco
53582104,$, 390.000,Palermo
53578894,$, 350.000,Palermo
53579019,$, 320.000,Belgrano
53583113,$, 450.000,Balvanera
53582457,$, 270.000,Caballito
53571143,$, 350.000,Almagro
53569760,USD, 450,Recoleta
53569350,$, 225.000,Parque Chas
53569408,USD, 3.500,PUERTO MADERO
53572121,USD, 800,San Telmo
53579778,$, 250.000,Balvanera
53578556,$, 250.000,Flores
53578586,USD, 790,PUERTO MADERO
53392888,USD, 600,Palermo
53420889,$, 350.000,Recoleta
53582354,$, 800,Recoleta
53506716,$, 700.000,Caballito
53582352,USD, 500,Recoleta
53583400,USD, 600,Palermo
53439504,$, 500.000,Balvanera
53575998,$, 495.000,Palermo
53543471,$, 240.000,Boedo
53571250,$, 400.000,Coghlan
53447250,$, 300.000,Villa Crespo
53576709,$, 300.000,Palermo
40459980,$, 640.000,Belgrano
53570517,$, 170.000,Villa Lugano
53560809,USD, 999,Palermo
53410642,$, 420.000,Flores
53506162,$, 340.000,Monte Castro
53530462,$, 220.000,Liniers
53377995,$, 400.000,Palermo
53208399,$, 600.000,Palermo
53331006,$, 300.000,Villa Santa Rita
53450658,USD, 800,Recoleta
53551389,$, 580.000,Villa Urquiza
53421309,$, 260.000,San Telmo
53584595,$, 340.000,BOCA
52184357,$, 650.000,Palermo
53482938,$, 280.000,Villa Luro
53511745,$, 319,Villa Pueyrredón
53583752,$, 600.000,Villa Crespo
53585118,$, 155.000,Belgrano
53412053,USD, 550,PARQUE PATRICIOS
50583575,$, 1.200.000,Caballito
53585807,$, 400.000,Belgrano
48993880,$, 295.000,Caballito
53585924,$, 450.000,Balvanera
53574657,$, 450.000,Saavedra
53586175,$, 320.000,Villa del Parque
53585750,$, 500.000,Recoleta
53585430,$, 280.000,San Nicolás
53457079,USD, 400,BOCA
53214975,$, 350.000,Belgrano
53026090,$, 550.000,Recoleta
53447453,$, 380.000,Belgrano
52911386,$, 550.000,Recoleta
53582140,USD, 750,Belgrano
53287746,$, 450.000,Saavedra
53277491,$, 400.000,Saavedra
53489452,$, 400.000,Saavedra
51103898,USD, 2.850,PUERTO MADERO
41192116,$, 230.000,Balvanera
45618429,$, 245.000,San Nicolas
53528262,$, 350.000,Chacarita
53526883,$, 350.000,Chacarita
53558403,USD, 600,Palermo
53556976,$, 300.000,Almagro
53537667,USD, 800,Palermo
53569633,USD, 1.000,Palermo
53577919,$, 450.000,Palermo
44088665,USD, 500,Recoleta
53556976,$, 300.000,Almagro
53537667,USD, 800,Palermo
53569633,USD, 1.000,Palermo
53577919,$, 450.000,Palermo
44088665,USD, 500,Recoleta
53577956,$, 370.000,Villa Urquiza
53464374,USD, 1.950,Recoleta
51856969,USD, 1.500,Retiro
52410156,USD, 2.500,Recoleta
52880455,USD, 3.000,PUERTO MADERO
53316171,$, 400.000,Flores
47041453,USD, 6.900,Recoleta
53573789,$, 290.000,Balvanera
53504694,$, 600.000,Palermo
53244485,USD, 800,PUERTO MADERO
52977975,USD, 1.400,PUERTO MADERO
53472630,USD, 5.800,PUERTO MADERO
53436088,USD, 1.900,Palermo
52843363,$,Consultar precio,PUERTO MADERO
53490600,USD, 1.350,Belgrano
53477842,$, 750.000,Palermo
53551496,$, 400.000,Villa Pueyrredón
53563085,$, 2.500.000,Palermo
53196877,USD, 1.600,PUERTO MADERO
53021596,USD, 2.000,PUERTO MADERO
53577956,$, 370.000,Villa Urquiza
53464374,USD, 1.950,Recoleta
51856969,USD, 1.500,Retiro
52410156,USD, 2.500,Recoleta
52880455,USD, 3.000,PUERTO MADERO
53316171,$, 400.000,Flores
47041453,USD, 6.900,Recoleta
53573789,$, 290.000,Balvanera
53504694,$, 600.000,Palermo
53244485,USD, 800,PUERTO MADERO
52977975,USD, 1.400,PUERTO MADERO
53472630,USD, 5.800,PUERTO MADERO
53436088,USD, 1.900,Palermo
52843363,$,Consultar precio,PUERTO MADERO
53490600,USD, 1.350,Belgrano
53477842,$, 750.000,Palermo
53551496,$, 400.000,Villa Pueyrredón
53563085,$, 2.500.000,Palermo
53196877,USD, 1.600,PUERTO MADERO
53021596,USD, 2.000,PUERTO MADERO
53570633,$, 500.000,Recoleta
52880450,USD, 3.800,Recoleta
53458980,$, 350.000,Belgrano
53408122,$, 550.000,Belgrano
52246576,$, 500.000,Saavedra
53567165,USD, 4.000,PUERTO MADERO
53463587,USD, 1.000,Belgrano
53284185,$, 360.000,Almagro
53424419,USD, 550,Palermo
52750356,USD, 2.500,Recoleta
53233927,USD, 400,San Nicolas
48211196,USD, 1.700,Recoleta
53550303,$, 320.000,Belgrano
53087448,$, 500.000,Caballito
53237358,USD, 1.350,Recoleta
53475865,$, 450.000,Palermo
53519222,$, 880.000,Palermo
53453894,$, 260.000,Caballito
52977975,USD, 1.400,PUERTO MADERO
53527827,$, 380.000,Caballito
53465282,$, 210.000,Retiro
53529148,USD, 2.500,PUERTO MADERO
53161111,USD, 480,Saavedra
53473757,USD, 920,Palermo
53509424,USD, 1.000,Palermo
53557901,USD, 1.250,PUERTO MADERO
53572334,$,Consultar precio,Núñez
53232589,$, 350.000,Belgrano
53074213,USD, 2.500,Palermo
53013818,$, 700.000,Palermo
53538590,USD, 1.000,Palermo
53556957,$, 320.000,Villa del Parque
53124064,USD, 500,Villa Urquiza
53543763,USD, 520,Caballito
53224063,$, 380.000,San Nicolas
53301732,$, 700.000,Balvanera
53354902,USD, 820,Palermo
53477075,$, 390.000,Flores
53560911,USD, 600,Caballito
53405169,USD, 950,Recoleta
53580528,$, 780.000,Recoleta
52759951,USD, 500,Retiro
53427667,USD, 1.600,PUERTO MADERO
53426427,USD, 1.300,Palermo
53248853,USD, 1.800,Recoleta
44751339,USD, 3.800,PUERTO MADERO
53423787,$, 350.000,Monserrat
53392490,$, 550.000,Caballito
53394946,USD, 1.200,Palermo
53434776,$, 230.000,Floresta
53318183,USD, 1.600,Palermo
53247684,$, 325.000,Núñez
53512541,USD, 1.500,Palermo
53467266,$, 1.400.000,Belgrano
53579863,$, 670.000,Recoleta
53432637,USD, 500,Palermo
53273310,$, 355.000,Saavedra
53405395,USD, 800,Palermo
53510352,$, 1.150.000,Palermo
53347213,USD, 5.000,Palermo
53543397,$, 790.000,Recoleta
52880626,USD, 3.500,PUERTO MADERO
52914698,USD, 1.300,Villa Crespo
53553234,$, 800.000,Retiro
52348509,$, 280.000,Flores
52975332,$, 450.000,Retiro
53426914,USD, 1.800,Recoleta
53419005,USD, 400,Almagro
53559834,USD, 800,Palermo
53428850,USD, 2.500,Palermo
51830649,USD, 2.500,Belgrano
53419101,$, 500.000,Monte Castro
53521500,USD, 550,Palermo
50634606,USD, 700,Belgrano
53458853,USD, 3.000,Belgrano
53515756,$, 900.000,Recoleta
53356786,USD, 4.500,Belgrano
53455401,USD, 3.500,Belgrano
53458870,USD, 500,Palermo
53202874,USD, 1.200,Palermo
53553733,$, 370.000,Caballito
53241333,$, 500.000,San Nicolás
53467800,USD, 1.100,Recoleta
51036695,USD, 6.000,PUERTO MADERO
53331792,USD, 1.200,Belgrano
53372134,$, 440.000,Balvanera
53155151,USD, 580,Recoleta
53540014,USD, 1.000,PUERTO MADERO
53531188,$, 650.000,Recoleta
53498829,USD, 400,Palermo
53563091,$, 450.000,Recoleta
53504267,$, 320.000,Recoleta
53016551,USD, 550,Palermo
52939273,USD, 900,Palermo
53282388,USD, 1.800,Recoleta
53505828,$, 320.000,Belgrano
53507718,$, 300.000,Belgrano
53339916,$, 330.000,San Telmo
53124402,$, 320.000,Almagro
52922712,USD, 1.300,Recoleta
53487669,USD, 5.000,Palermo
53510459,USD, 380,Colegiales
53447535,USD, 6.900,Palermo
53461574,$, 1.000.000,Núñez
51837721,USD, 1.600,Recoleta
53365322,USD, 700,Palermo
53388171,USD, 1.300,Palermo
53511856,USD, 750,Núñez
53540331,USD, 2.400,Palermo
53284384,USD, 600,Monserrat
53407497,$, 1.800.000,Belgrano
53314419,USD, 2.100,Palermo
53442825,USD, 750,Flores
46128266,USD, 1.150,Palermo
53576056,$, 780.000,Palermo
53407109,$, 260.000,Palermo
53411626,$, 600.000,Villa Urquiza
53179432,$, 570.000,Colegiales
53458833,USD, 450,Palermo
51955788,USD, 4.500,PUERTO MADERO
53468318,USD, 1.800,Recoleta
53397046,$, 350.000,Palermo
53263870,USD, 1.800,Recoleta
53442597,$, 650.000,Almagro
52880178,USD, 3.000,PUERTO MADERO
53377720,$, 400.000,Caballito
53559371,$, 380.000,Palermo
53096387,USD, 2.500,Belgrano
53575119,$, 600.000,Almagro
53534117,$, 400.000,San Nicolás
53535038,USD, 1.900,Recoleta
53461791,$, 290.000,Villa Pueyrredón
53566426,USD, 800,PUERTO MADERO
53225577,USD, 11.000,Palermo
53227074,USD, 1.600,Palermo
53487517,$, 650.000,Belgrano
53370657,$, 380.000,Palermo
51811413,USD, 5.000,PUERTO MADERO
43936786,$, 500.000,Caballito
53284902,USD, 500,Belgrano
53466217,USD, 800,Belgrano
53436387,USD, 1.700,Palermo
53290396,$, 460.000,Caballito
53543477,$, 350.000,Belgrano
53487657,USD, 1.100,Belgrano
53389990,$, 420.000,Recoleta
53190941,USD, 2.950,PUERTO MADERO
52779462,USD, 650,Belgrano
53573313,$, 280.000,Almagro
52557751,USD, 2.800,Palermo
53129467,$, 280.000,Villa Urquiza
47892201,USD, 2.500,PUERTO MADERO
52894579,USD, 10.000,Recoleta
53407180,$, 450.000,Retiro
52879585,USD, 750,Recoleta
53367359,USD, 400,Recoleta
47280961,$, 450.000,Almagro
53544633,$, 690.000,Palermo
53574836,USD, 600,Palermo
53433863,$, 395.000,Villa Crespo
52135353,USD, 5.000,Recoleta
52853249,$,Consultar precio,Recoleta
53250323,USD, 500,Palermo
53055247,USD, 2.000,PUERTO MADERO
53218434,$,Consultar precio,Flores
53286399,USD, 500,Palermo
53477842,$, 750.000,Palermo
53171876,USD, 850,Palermo
53446784,USD, 330,Almagro
53344400,USD, 1.900,Palermo
53420965,$, 350.000,Recoleta
53299472,$, 850.000,Belgrano
53021596,USD, 2.000,PUERTO MADERO
53267020,USD, 2.200,Villa Urquiza
53152970,USD, 1.800,Recoleta
53575940,$, 340.000,Caballito
53527933,$, 350.000,Núñez
53156753,USD, 400,Retiro
53471677,USD, 7.000,Belgrano
53377730,USD, 2.900,Palermo
53254236,USD, 5.000,Palermo
53562252,USD, 3.500,Palermo
53488388,USD, 550,Villa Urquiza
53425378,$, 380.000,Belgrano
53224996,$, 450.000,Caballito
53383019,USD, 1.300,Belgrano
52910118,USD, 3.500,Palermo
53444973,USD, 4.000,Palermo
53103111,$, 280.000,Recoleta
51925248,USD, 2.500,Recoleta
53475747,USD, 1.150,Palermo
53473161,USD, 700,Colegiales
53569738,$, 380.000,Palermo
52277605,USD, 1.100,Palermo
53528735,USD, 430,Recoleta
53530740,$, 1.200.000,Recoleta
53094572,$, 390.000,Belgrano
53540015,USD, 1.350,PUERTO MADERO
53376158,$, 450.000,Palermo
52910982,$, 300.000,Floresta
49088862,$, 500.000,Villa Ortuzar
53564783,$, 750.000,Belgrano
53321962,$, 575.000,Caballito
53554677,$, 650.000,Balvanera
52880026,USD, 7.450,PUERTO MADERO
52836376,USD, 3.400,PUERTO MADERO
53566171,$, 930.000,Villa Crespo
53540051,USD, 1.200,PUERTO MADERO
53301147,USD, 4.500,Belgrano
53446674,USD, 1.200,Palermo
53431986,USD, 1.800,Belgrano
53439217,$, 680.000,Villa Urquiza
53402895,$, 550.000,Caballito
52992784,$, 390.000,Flores
53515467,$, 400.000,Caballito
47222652,USD, 2.950,PUERTO MADERO
52726729,USD, 3.000,Recoleta
53284900,$, 800.000,Belgrano
53354256,$, 310.000,Caballito
53535565,$, 380.000,Palermo
53419425,USD, 420,Chacarita
53569127,$, 700.000,Palermo
48296864,USD, 4.500,Retiro
53412042,USD, 550,Palermo
53525071,$, 480.000,Belgrano
53420927,USD, 1.000,Recoleta
53341574,USD, 5.000,Palermo
53426575,USD, 500,San Nicolas
53428539,$, 680.000,Recoleta
53429044,USD, 3.500,Belgrano
53469880,$, 630.000,Palermo
53301327,USD, 13.000,Belgrano
53385021,$, 500.000,Villa Urquiza
52801391,USD, 2.000,Palermo
50134370,USD, 7.500,Palermo
53535555,$, 350.000,Recoleta
53544029,USD, 800,Núñez
53289478,$, 300.000,Villa del Parque
53523701,$, 550.000,Belgrano
53498043,USD, 1.000,Recoleta
44453399,$, 1.200.000,PUERTO MADERO
53061465,$, 310.000,Villa Lugano
53443307,USD, 600,Belgrano
53564025,USD, 450,San Telmo
53049251,USD, 1.100,Palermo
53563691,$, 380.000,Palermo
53556049,$, 700.000,Belgrano
53526312,$, 750.000,Palermo
53478250,USD, 1.900,Belgrano
53551076,$, 780.000,Belgrano
53582800,$, 700.000,Núñez
53488618,$, 600.000,Palermo
52563306,USD, 1.980,Palermo
53272837,USD, 2.500,Belgrano
53355633,USD, 2.500,PUERTO MADERO
53490230,$, 500.000,Belgrano
53577671,$, 500.000,San Telmo
53544612,$, 950.000,Belgrano
53525536,$, 850.000,Belgrano
53432185,$, 480.000,Palermo
53519372,USD, 2.847,Belgrano
53261775,USD, 750,Villa Crespo
53374400,$, 450.000,Belgrano
53546667,USD, 6.300,PUERTO MADERO
52721443,$, 350.000,Boedo
53410067,USD, 750,Palermo
53212659,$, 450.000,Núñez
53405020,USD, 1.000,Recoleta
53207090,USD, 1.200,Recoleta
53578193,USD, 370.000,Monserrat
53155629,USD, 1.100,Recoleta
52449989,$, 290.000,Caballito
53458938,$, 260.000,Palermo
53569125,$, 430.000,Palermo
53560899,$, 580.000,Villa Luro
53434404,USD, 1.300,Palermo
52127338,USD, 5.000,Recoleta
53433394,$, 400.000,Palermo
53469561,$, 500.000,Belgrano
53464136,USD, 2.200,Belgrano
53555946,USD, 900,Palermo
53103089,$, 700.000,Recoleta
53487886,USD, 3.000,Belgrano
40973514,USD, 3.900,PUERTO MADERO
53436088,USD, 1.900,Palermo
53397327,USD, 600,Palermo
53145144,USD, 2.000,Palermo
53498972,$, 1.500.000,Recoleta
53106197,USD, 2.000,Recoleta
53130439,$, 900.000,Palermo
52898048,$, 540.000,Belgrano
53255302,$, 550.000,Villa Urquiza
53551298,USD, 500,Palermo
53472704,USD, 1.000,Recoleta
53122611,USD, 3.000,Belgrano
53569062,$, 550.000,San Nicolás
53503185,USD, 20.000,Palermo
53498915,USD, 500,Caballito
53289119,USD, 2.300,Recoleta
53376774,USD, 2.200,Palermo
53124188,USD, 2.600,Belgrano
53404484,$, 330.000,Villa del Parque
53551496,$, 400.000,Villa Pueyrredón
53555121,$, 310.000,Belgrano
53170740,USD, 500,Recoleta
53379534,$, 350.000,Parque Chacabuco
53388210,USD, 2.500,Belgrano
53441240,$, 430.000,Villa del Parque
51012307,USD, 2.500,Palermo
53585501,$,Consultar precio,Núñez
53306857,USD, 1.500,Palermo
53578963,USD, 1.200,Caballito
53518563,$, 350.000,Palermo
53095330,USD, 2.900,Retiro
53207600,USD, 350,Monserrat
53266887,USD, 900,Belgrano
53195578,USD, 1.000,Palermo
53519671,USD, 2.750,Belgrano
53566561,USD, 1.300,Palermo
53553696,USD, 700,Núñez
53189927,$, 380.000,Belgrano
53566195,USD, 700,Monserrat
53206451,USD, 550,Belgrano
53553290,USD, 600,Palermo
53400952,USD, 2.800,Belgrano
53517224,$, 330.000,Palermo
53050367,USD, 550,Paternal
53508001,USD, 980,Palermo
53571021,USD, 1.000,Palermo
52843363,$,Consultar precio,PUERTO MADERO
53091996,$, 400.000,Recoleta
53490239,$, 350.000,Monserrat
50558471,$, 480.000,San Nicolas
53258385,$, 350.000,Caballito
53294391,$, 475.000,Palermo
53177147,$, 380.000,Coghlan
53436706,USD, 1.100,Villa Urquiza
53532024,$, 340.000,Palermo
53451653,$, 300.000,Belgrano
53584091,$, 490.000,Recoleta
53302577,USD, 700,Belgrano
53452375,$, 350.000,Parque Chacabuco
53266411,$, 380.000,Palermo
53263030,$, 450.000,Caballito
53519139,USD, 2.800,Belgrano
52921885,USD, 11.500,Belgrano
53156584,USD, 1.300,Palermo
52589130,USD, 2.500,PUERTO MADERO
53212096,USD, 4.500,PUERTO MADERO
53465892,USD, 1.500,Palermo
53424673,$, 400.000,Villa Crespo
53202939,USD, 7.500,PUERTO MADERO
53452723,USD, 2.600,Belgrano
53487672,USD, 5.000,Recoleta
52492613,USD, 650,Recoleta
53266064,USD, 1.650,San Telmo
53124233,USD, 850,Recoleta
52982326,$, 650.000,Palermo
53478564,USD, 1.200,Palermo
52917086,$, 395.000,Boedo
53396120,$, 390.000,Caballito
53474811,USD, 1.600,PUERTO MADERO
53578380,$, 400.000,Recoleta
53314576,USD, 2.500,PUERTO MADERO
53385975,USD, 1.950,Retiro
53319187,USD, 1.500,Palermo
53507919,USD, 700,Villa Crespo
53458916,USD, 1.100,Palermo
52831935,USD, 6.000,Belgrano
53574845,$, 400.000,Belgrano
53484910,$, 940.000,Palermo
53412878,USD, 600,Caballito
53271791,$, 400.000,Belgrano
53200875,USD, 650,Palermo
53432592,USD, 550,Palermo
53347018,USD, 6.500,Núñez
53392033,$, 310.000,Parque Chas
52678550,USD, 12.000,Recoleta
53439445,USD, 350,Recoleta
53258499,$, 400.000,Palermo
53527007,USD, 500,Palermo
53423785,$, 350.000,Balvanera
53585478,USD, 350,Palermo
52151054,$, 1.200.000,Recoleta
53067006,$, 1.700.000,Palermo
53424924,$, 650.000,Villa Urquiza
53113549,$, 500.000,Recoleta
53339756,$, 350.000,Caballito
53459046,USD, 1.000,Palermo
53334845,USD, 1.300,Belgrano
53069241,$, 300.000,Villa Pueyrredón
53567623,$, 400.000,Recoleta
53329341,USD, 1.700,Recoleta
53295152,$, 260.000,Almagro
53477303,USD, 4.500,Palermo
53163832,$, 600.000,Almagro
52864844,$, 900.000,Recoleta
52935396,USD, 3.000,PUERTO MADERO
53457179,$, 350.000,Belgrano
53373227,$, 275.000,Villa Urquiza
