ID,CURRENCY,AMOUNT,LOCATION
53004244,$,250000,Caballito
53115924,$,480000,Boedo
53119475,$,450000,Belgrano
53109035,$,330000,Belgrano
52965173,$,550000,Villa Urquiza
53067406,$,550000,Villa Urquiza
52912435,$,550000,Palermo
53120236,USD,1500,Belgrano
53120357,$,340000,Recoleta
51103898,USD,2850,Puerto Madero
50095498,$,650000,Palermo
49884886,$,0,Parque Patricios
41192116,$,150000,Balvanera
45618429,$,210000,Centro / Microcentro
52824271,USD,0,Parque Patricios
52824272,USD,0,Parque Patricios
53032266,$,250000,Almagro
53032273,$,250000,Almagro
53004244,$,250000,Caballito
53115924,$,480000,Boedo
53119475,$,450000,Belgrano
53109035,$,330000,Belgrano
52965173,$,550000,Villa Urquiza
53067406,$,550000,Villa Urquiza
52912435,$,550000,Palermo
53120236,USD,1500,Belgrano
53120357,$,340000,Recoleta
51103898,USD,2850,Puerto Madero
50095498,$,650000,Palermo
49884886,$,0,Parque Patricios
41192116,$,150000,Balvanera
45618429,$,210000,Centro / Microcentro
52824271,USD,0,Parque Patricios
52824272,USD,0,Parque Patricios
53032266,$,250000,Almagro
53032273,$,250000,Almagro
53004244,$,250000,Caballito
53115924,$,480000,Boedo
53119475,$,450000,Belgrano
53109035,$,330000,Belgrano
52965173,$,550000,Villa Urquiza
53067406,$,550000,Villa Urquiza
52912435,$,550000,Palermo
53120236,USD,1500,Belgrano
53120357,$,340000,Recoleta
51103898,USD,2850,Puerto Madero
50095498,$,650000,Palermo
49884886,$,0,Parque Patricios
41192116,$,150000,Balvanera
45618429,$,210000,Centro / Microcentro
52824271,USD,0,Parque Patricios
52824272,USD,0,Parque Patricios
53032266,$,250000,Almagro
53032273,$,250000,Almagro
53004244,$,250000,Caballito
53115924,$,480000,Boedo
53119475,$,450000,Belgrano
53109035,$,330000,Belgrano
52965173,$,550000,Villa Urquiza
53067406,$,550000,Villa Urquiza
52912435,$,550000,Palermo
53120236,USD,1500,Belgrano
53120357,$,340000,Recoleta
51103898,USD,2850,Puerto Madero
50095498,$,650000,Palermo
49884886,$,0,Parque Patricios
41192116,$,150000,Balvanera
45618429,$,210000,Centro / Microcentro
52824271,USD,0,Parque Patricios
52824272,USD,0,Parque Patricios
53032266,$,250000,Almagro
53032273,$,250000,Almagro
53004244,$,250000,Caballito
53115924,$,480000,Boedo
53119475,$,450000,Belgrano
53109035,$,330000,Belgrano
52965173,$,550000,Villa Urquiza
53067406,$,550000,Villa Urquiza
52912435,$,550000,Palermo
53120236,USD,1500,Belgrano
53120357,$,340000,Recoleta
51103898,USD,2850,Puerto Madero
50095498,$,650000,Palermo
49884886,$,0,Parque Patricios
41192116,$,150000,Balvanera
45618429,$,210000,Centro / Microcentro
52824271,USD,0,Parque Patricios
52824272,USD,0,Parque Patricios
53032266,$,250000,Almagro
53032273,$,250000,Almagro
53004244,$,250000,Caballito
53115924,$,480000,Boedo
53084450,USD,500,San Nicolás
53080124,USD,550,Congreso
53078189,$,250000,La Boca
53082195,USD,500,Palermo
53082333,$,380000,Parque Chacabuco
53067628,$,280000,Villa Pueyrredón
53057318,$,320000,Villa Urquiza
53071184,$,310000,Barrio Norte
53062384,USD,350,Almagro
53062611,USD,600,Barrio Norte
53062311,$,450000,Saavedra
53057021,$,420000,Almagro
53065453,$,500000,Palermo
53057604,$,350000,Flores
53071077,$,300000,Colegiales
53067866,$,280000,Villa Santa Rita
53062933,$,398000,Colegiales
53071180,$,650000,Palermo
53069581,$,420000,Villa Devoto
53079531,$,270000,Recoleta
53119475,$,450000,Belgrano
53109035,$,330000,Belgrano
52965173,$,550000,Villa Urquiza
53067406,$,550000,Villa Urquiza
52912435,$,550000,Palermo
53120236,USD,1500,Belgrano
53120357,$,340000,Recoleta
51103898,USD,2850,Puerto Madero
50095498,$,650000,Palermo
49884886,$,0,Parque Patricios
41192116,$,150000,Balvanera
45618429,$,210000,Centro / Microcentro
52824271,USD,0,Parque Patricios
52824272,USD,0,Parque Patricios
53032266,$,250000,Almagro
53032273,$,250000,Almagro
53004244,$,250000,Caballito
53115924,$,480000,Boedo
53119475,$,450000,Belgrano
53109035,$,330000,Belgrano
52965173,$,550000,Villa Urquiza
53067406,$,550000,Villa Urquiza
52912435,$,550000,Palermo
53120236,USD,1500,Belgrano
53120357,$,340000,Recoleta
51103898,USD,2850,Puerto Madero
50095498,$,650000,Palermo
49884886,$,0,Parque Patricios
41192116,$,150000,Balvanera
45618429,$,210000,Centro / Microcentro
52824271,USD,0,Parque Patricios
52824272,USD,0,Parque Patricios
53032266,$,250000,Almagro
53032273,$,250000,Almagro
53004244,$,250000,Caballito
53115924,$,480000,Boedo
53119475,$,450000,Belgrano
53109035,$,330000,Belgrano
52965173,$,550000,Villa Urquiza
53067406,$,550000,Villa Urquiza
52912435,$,550000,Palermo
53120236,USD,1500,Belgrano
53120357,$,340000,Recoleta
51103898,USD,2850,Puerto Madero
50095498,$,650000,Palermo
49884886,$,0,Parque Patricios
41192116,$,150000,Balvanera
45618429,$,210000,Centro / Microcentro
52824271,USD,0,Parque Patricios
52824272,USD,0,Parque Patricios
53032266,$,250000,Almagro
53032273,$,250000,Almagro
53004244,$,250000,Caballito
53115924,$,480000,Boedo
53119475,$,450000,Belgrano
53109035,$,330000,Belgrano
52965173,$,550000,Villa Urquiza
53067406,$,550000,Villa Urquiza
52912435,$,550000,Palermo
53120236,USD,1500,Belgrano
53120357,$,340000,Recoleta
51103898,USD,2850,Puerto Madero
50095498,$,650000,Palermo
49884886,$,0,Parque Patricios
41192116,$,150000,Balvanera
45618429,$,210000,Centro / Microcentro
52824271,USD,0,Parque Patricios
52824272,USD,0,Parque Patricios
53032266,$,250000,Almagro
53032273,$,250000,Almagro
53004244,$,250000,Caballito
53115924,$,480000,Boedo
53073799,$,480000,Caballito
53077284,$,650000,Palermo
53062727,$,500000,Núñez
53075758,USD,650,Palermo
53071062,USD,1300,Palermo
53071946,$,340000,Floresta
53056341,USD,400,Recoleta
53056349,$,800000,Once
53056555,$,340000,Balvanera
53056564,$,300000,Chacarita
53056604,USD,250,Balvanera
53056755,$,550000,Recoleta
53078482,USD,2000,Palermo
53076251,$,350000,Belgrano
53071408,$,350000,Belgrano
53077439,$,550000,Belgrano
53063433,$,450000,Barrio Norte
53063470,$,310000,Villa del Parque
52959525,$,450000,Saavedra
52960666,$,480000,Flores
53119475,$,450000,Belgrano
53109035,$,330000,Belgrano
52965173,$,550000,Villa Urquiza
53067406,$,550000,Villa Urquiza
52912435,$,550000,Palermo
53120236,USD,1500,Belgrano
53120357,$,340000,Recoleta
51103898,USD,2850,Puerto Madero
50095498,$,650000,Palermo
49884886,$,0,Parque Patricios
41192116,$,150000,Balvanera
45618429,$,210000,Centro / Microcentro
52824271,USD,0,Parque Patricios
52824272,USD,0,Parque Patricios
53032266,$,250000,Almagro
53032273,$,250000,Almagro
53004244,$,250000,Caballito
53115924,$,480000,Boedo
53119475,$,450000,Belgrano
53109035,$,330000,Belgrano
52965173,$,550000,Villa Urquiza
53067406,$,550000,Villa Urquiza
52912435,$,550000,Palermo
53120236,USD,1500,Belgrano
53120357,$,340000,Recoleta
51103898,USD,2850,Puerto Madero
50095498,$,650000,Palermo
49884886,$,0,Parque Patricios
41192116,$,150000,Balvanera
45618429,$,210000,Centro / Microcentro
52824271,USD,0,Parque Patricios
52824272,USD,0,Parque Patricios
53032266,$,250000,Almagro
53032273,$,250000,Almagro
53004244,$,250000,Caballito
53115924,$,480000,Boedo
52948552,USD,700,Centro / Microcentro
52935970,USD,1200,Villa Devoto
52937728,USD,1700,Belgrano
52933610,$,350000,Colegiales
52934076,$,320000,Palermo
52945452,$,550,Villa Crespo
52934689,$,400000,Congreso
52934753,$,700000,Palermo
52945669,USD,400,Belgrano
52935100,$,500000,San Cristobal
52952471,USD,500,Belgrano
52953632,$,550000,Caballito
52954095,$,670000,Palermo
52954644,USD,1400,Recoleta
52954869,$,480000,Almagro
52954910,USD,780,Colegiales
52911510,$,850000,Abasto
52911923,$,280000,Barracas
52912360,$,450000,Coghlan
52912411,$,410000,Belgrano
53119475,$,450000,Belgrano
53109035,$,330000,Belgrano
52965173,$,550000,Villa Urquiza
53067406,$,550000,Villa Urquiza
52912435,$,550000,Palermo
53120236,USD,1500,Belgrano
53120357,$,340000,Recoleta
51103898,USD,2850,Puerto Madero
50095498,$,650000,Palermo
49884886,$,0,Parque Patricios
41192116,$,150000,Balvanera
45618429,$,210000,Centro / Microcentro
52824271,USD,0,Parque Patricios
52824272,USD,0,Parque Patricios
53032266,$,250000,Almagro
53032273,$,250000,Almagro
53004244,$,250000,Caballito
53115924,$,480000,Boedo
53119475,$,450000,Belgrano
53109035,$,330000,Belgrano
52965173,$,550000,Villa Urquiza
53067406,$,550000,Villa Urquiza
52912435,$,550000,Palermo
53120236,USD,1500,Belgrano
53120357,$,340000,Recoleta
51103898,USD,2850,Puerto Madero
50095498,$,650000,Palermo
49884886,$,0,Parque Patricios
41192116,$,150000,Balvanera
45618429,$,210000,Centro / Microcentro
52824271,USD,0,Parque Patricios
52824272,USD,0,Parque Patricios
53032266,$,250000,Almagro
53032273,$,250000,Almagro
53004244,$,250000,Caballito
53115924,$,480000,Boedo
53119475,$,450000,Belgrano
53109035,$,330000,Belgrano
52965173,$,550000,Villa Urquiza
53067406,$,550000,Villa Urquiza
52912435,$,550000,Palermo
53120236,USD,1500,Belgrano
53120357,$,340000,Recoleta
51103898,USD,2850,Puerto Madero
50095498,$,650000,Palermo
49884886,$,0,Parque Patricios
41192116,$,150000,Balvanera
45618429,$,210000,Centro / Microcentro
52824271,USD,0,Parque Patricios
52824272,USD,0,Parque Patricios
53032266,$,250000,Almagro
53032273,$,250000,Almagro
53004244,$,250000,Caballito
53115924,$,480000,Boedo
52985801,$,520000,Saavedra
52985844,USD,1100,Barracas
52985980,$,310000,Floresta
52982254,$,320000,Coghlan
52978446,USD,440,Palermo
52969939,$,380000,Flores
52955037,$,350000,Almagro
52947417,$,340000,Liniers
52977574,USD,980,Saavedra
52966326,$,250000,Flores
52975564,$,280000,Boedo
52979795,$,490000,Boedo
52981790,$,360000,Caballito
52982605,USD,700,Barrio Norte
52978805,$,350000,Liniers
52978946,$,600000,Barrio Norte
52967203,$,0,Barracas
52979003,$,360000,Boedo
52979103,USD,2000,Núñez
52979246,$,280000,Balvanera
53119475,$,450000,Belgrano
53109035,$,330000,Belgrano
52965173,$,550000,Villa Urquiza
53067406,$,550000,Villa Urquiza
52912435,$,550000,Palermo
53120236,USD,1500,Belgrano
53120357,$,340000,Recoleta
51103898,USD,2850,Puerto Madero
50095498,$,650000,Palermo
49884886,$,0,Parque Patricios
41192116,$,150000,Balvanera
45618429,$,210000,Centro / Microcentro
52824271,USD,0,Parque Patricios
52824272,USD,0,Parque Patricios
53032266,$,250000,Almagro
53032273,$,250000,Almagro
53004244,$,250000,Caballito
53115924,$,480000,Boedo
53119475,$,450000,Belgrano
53109035,$,330000,Belgrano
52965173,$,550000,Villa Urquiza
53067406,$,550000,Villa Urquiza
52912435,$,550000,Palermo
53120236,USD,1500,Belgrano
53120357,$,340000,Recoleta
51103898,USD,2850,Puerto Madero
50095498,$,650000,Palermo
49884886,$,0,Parque Patricios
41192116,$,150000,Balvanera
45618429,$,210000,Centro / Microcentro
52824271,USD,0,Parque Patricios
52824272,USD,0,Parque Patricios
53032266,$,250000,Almagro
53032273,$,250000,Almagro
53004244,$,250000,Caballito
53115924,$,480000,Boedo
53119475,$,450000,Belgrano
53109035,$,330000,Belgrano
52965173,$,550000,Villa Urquiza
53067406,$,550000,Villa Urquiza
52912435,$,550000,Palermo
53120236,USD,1500,Belgrano
53120357,$,340000,Recoleta
51103898,USD,2850,Puerto Madero
50095498,$,650000,Palermo
49884886,$,0,Parque Patricios
41192116,$,150000,Balvanera
45618429,$,210000,Centro / Microcentro
52824271,USD,0,Parque Patricios
52824272,USD,0,Parque Patricios
53032266,$,250000,Almagro
53032273,$,250000,Almagro
53004244,$,250000,Caballito
53115924,$,480000,Boedo
52792683,$,450000,Recoleta
52868262,$,570000,Caballito
52870868,$,330000,Belgrano
52870934,$,650000,Parque Avellaneda
52870950,$,750,Palermo
52871523,Pesos,200000,Flores
52968184,$,280000,Monserrat
52968334,$,275000,Belgrano
52968596,USD,340,Balvanera
52961302,$,800000,Palermo
52961895,$,320000,Palermo
52962262,USD,600,Belgrano
52962275,$,380000,Villa Devoto
52962503,USD,600,Villa Devoto
52962801,USD,1000,Palermo
52963304,$,250000,Flores
52950418,USD,1300,Recoleta
52950611,$,400000,San Nicolás
52950660,USD,1500,Palermo
52950740,USD,900,Monserrat
53119475,$,450000,Belgrano
53109035,$,330000,Belgrano
52965173,$,550000,Villa Urquiza
53067406,$,550000,Villa Urquiza
52912435,$,550000,Palermo
53120236,USD,1500,Belgrano
53120357,$,340000,Recoleta
51103898,USD,2850,Puerto Madero
50095498,$,650000,Palermo
49884886,$,0,Parque Patricios
41192116,$,150000,Balvanera
45618429,$,210000,Centro / Microcentro
52824271,USD,0,Parque Patricios
52824272,USD,0,Parque Patricios
53032266,$,250000,Almagro
53032273,$,250000,Almagro
53004244,$,250000,Caballito
53115924,$,480000,Boedo
53119475,$,450000,Belgrano
53109035,$,330000,Belgrano
52965173,$,550000,Villa Urquiza
53067406,$,550000,Villa Urquiza
52912435,$,550000,Palermo
53120236,USD,1500,Belgrano
53120357,$,340000,Recoleta
51103898,USD,2850,Puerto Madero
50095498,$,650000,Palermo
49884886,$,0,Parque Patricios
41192116,$,150000,Balvanera
45618429,$,210000,Centro / Microcentro
52824271,USD,0,Parque Patricios
52824272,USD,0,Parque Patricios
53032266,$,250000,Almagro
53032273,$,250000,Almagro
53004244,$,250000,Caballito
53115924,$,480000,Boedo
53119475,$,450000,Belgrano
53109035,$,330000,Belgrano
52965173,$,550000,Villa Urquiza
53067406,$,550000,Villa Urquiza
52912435,$,550000,Palermo
53120236,USD,1500,Belgrano
53120357,$,340000,Recoleta
51103898,USD,2850,Puerto Madero
50095498,$,650000,Palermo
49884886,$,0,Parque Patricios
41192116,$,150000,Balvanera
45618429,$,210000,Centro / Microcentro
52824271,USD,0,Parque Patricios
52824272,USD,0,Parque Patricios
53032266,$,250000,Almagro
53032273,$,250000,Almagro
53004244,$,250000,Caballito
53115924,$,480000,Boedo
53119475,$,450000,Belgrano
53109035,$,330000,Belgrano
52965173,$,550000,Villa Urquiza
53067406,$,550000,Villa Urquiza
52912435,$,550000,Palermo
53120236,USD,1500,Belgrano
53120357,$,340000,Recoleta
51103898,USD,2850,Puerto Madero
50095498,$,650000,Palermo
49884886,$,0,Parque Patricios
41192116,$,150000,Balvanera
45618429,$,210000,Centro / Microcentro
52824271,USD,0,Parque Patricios
52824272,USD,0,Parque Patricios
53032266,$,250000,Almagro
53032273,$,250000,Almagro
53004244,$,250000,Caballito
53115924,$,480000,Boedo
53119475,$,450000,Belgrano
53109035,$,330000,Belgrano
52965173,$,550000,Villa Urquiza
53067406,$,550000,Villa Urquiza
52912435,$,550000,Palermo
53120236,USD,1500,Belgrano
53120357,$,340000,Recoleta
51103898,USD,2850,Puerto Madero
50095498,$,650000,Palermo
49884886,$,0,Parque Patricios
41192116,$,150000,Balvanera
45618429,$,210000,Centro / Microcentro
52824271,USD,0,Parque Patricios
52824272,USD,0,Parque Patricios
53032266,$,250000,Almagro
53032273,$,250000,Almagro
53004244,$,250000,Caballito
53115924,$,480000,Boedo
53119475,$,450000,Belgrano
53109035,$,330000,Belgrano
52965173,$,550000,Villa Urquiza
53067406,$,550000,Villa Urquiza
52912435,$,550000,Palermo
53120236,USD,1500,Belgrano
53120357,$,340000,Recoleta
51103898,USD,2850,Puerto Madero
50095498,$,650000,Palermo
49884886,$,0,Parque Patricios
41192116,$,150000,Balvanera
45618429,$,210000,Centro / Microcentro
52824271,USD,0,Parque Patricios
52824272,USD,0,Parque Patricios
53032266,$,250000,Almagro
53032273,$,250000,Almagro
53004244,$,250000,Caballito
53115924,$,480000,Boedo
53119475,$,450000,Belgrano
53109035,$,330000,Belgrano
52965173,$,550000,Villa Urquiza
53067406,$,550000,Villa Urquiza
52912435,$,550000,Palermo
53120236,USD,1500,Belgrano
53120357,$,340000,Recoleta
51103898,USD,2850,Puerto Madero
50095498,$,650000,Palermo
49884886,$,0,Parque Patricios
41192116,$,150000,Balvanera
45618429,$,210000,Centro / Microcentro
52824271,USD,0,Parque Patricios
52824272,USD,0,Parque Patricios
53032266,$,250000,Almagro
53032273,$,250000,Almagro
53004244,$,250000,Caballito
53115924,$,480000,Boedo
53119475,$,450000,Belgrano
53109035,$,330000,Belgrano
52965173,$,550000,Villa Urquiza
53067406,$,550000,Villa Urquiza
52912435,$,550000,Palermo
53120236,USD,1500,Belgrano
53120357,$,340000,Recoleta
51103898,USD,2850,Puerto Madero
50095498,$,650000,Palermo
49884886,$,0,Parque Patricios
41192116,$,150000,Balvanera
45618429,$,210000,Centro / Microcentro
52824271,USD,0,Parque Patricios
52824272,USD,0,Parque Patricios
53032266,$,250000,Almagro
53032273,$,250000,Almagro
53004244,$,250000,Caballito
53115924,$,480000,Boedo
53119475,$,450000,Belgrano
53109035,$,330000,Belgrano
52965173,$,550000,Villa Urquiza
53067406,$,550000,Villa Urquiza
52912435,$,550000,Palermo
53120236,USD,1500,Belgrano
53120357,$,340000,Recoleta
51103898,USD,2850,Puerto Madero
50095498,$,650000,Palermo
49884886,$,0,Parque Patricios
41192116,$,150000,Balvanera
45618429,$,210000,Centro / Microcentro
52824271,USD,0,Parque Patricios
52824272,USD,0,Parque Patricios
53032266,$,250000,Almagro
53032273,$,250000,Almagro
53004244,$,250000,Caballito
53115924,$,480000,Boedo
53119475,$,450000,Belgrano
53109035,$,330000,Belgrano
52965173,$,550000,Villa Urquiza
53067406,$,550000,Villa Urquiza
52912435,$,550000,Palermo
53120236,USD,1500,Belgrano
53120357,$,340000,Recoleta
51103898,USD,2850,Puerto Madero
50095498,$,650000,Palermo
49884886,$,0,Parque Patricios
41192116,$,150000,Balvanera
45618429,$,210000,Centro / Microcentro
52824271,USD,0,Parque Patricios
52824272,USD,0,Parque Patricios
53032266,$,250000,Almagro
53032273,$,250000,Almagro
53004244,$,250000,Caballito
53115924,$,480000,Boedo
53119475,$,450000,Belgrano
53109035,$,330000,Belgrano
52965173,$,550000,Villa Urquiza
53067406,$,550000,Villa Urquiza
52912435,$,550000,Palermo
53120236,USD,1500,Belgrano
53120357,$,340000,Recoleta
51103898,USD,2850,Puerto Madero
50095498,$,650000,Palermo
49884886,$,0,Parque Patricios
41192116,$,150000,Balvanera
45618429,$,210000,Centro / Microcentro
52824271,USD,0,Parque Patricios
52824272,USD,0,Parque Patricios
53032266,$,250000,Almagro
53032273,$,250000,Almagro
53004244,$,250000,Caballito
53115924,$,480000,Boedo
53119475,$,450000,Belgrano
53109035,$,330000,Belgrano
52965173,$,550000,Villa Urquiza
53067406,$,550000,Villa Urquiza
52912435,$,550000,Palermo
53120236,USD,1500,Belgrano
53120357,$,340000,Recoleta
51103898,USD,2850,Puerto Madero
50095498,$,650000,Palermo
49884886,$,0,Parque Patricios
41192116,$,150000,Balvanera
45618429,$,210000,Centro / Microcentro
52824271,USD,0,Parque Patricios
52824272,USD,0,Parque Patricios
53032266,$,250000,Almagro
53032273,$,250000,Almagro
53004244,$,250000,Caballito
53115924,$,480000,Boedo
53119475,$,450000,Belgrano
53109035,$,330000,Belgrano
52965173,$,550000,Villa Urquiza
53067406,$,550000,Villa Urquiza
52912435,$,550000,Palermo
53120236,USD,1500,Belgrano
53120357,$,340000,Recoleta
51103898,USD,2850,Puerto Madero
50095498,$,650000,Palermo
49884886,$,0,Parque Patricios
41192116,$,150000,Balvanera
45618429,$,210000,Centro / Microcentro
52824271,USD,0,Parque Patricios
52824272,USD,0,Parque Patricios
53032266,$,250000,Almagro
53032273,$,250000,Almagro
53004244,$,250000,Caballito
53115924,$,480000,Boedo
53119475,$,450000,Belgrano
53109035,$,330000,Belgrano
52965173,$,550000,Villa Urquiza
53067406,$,550000,Villa Urquiza
52912435,$,550000,Palermo
53120236,USD,1500,Belgrano
53120357,$,340000,Recoleta
51103898,USD,2850,Puerto Madero
50095498,$,650000,Palermo
49884886,$,0,Parque Patricios
41192116,$,150000,Balvanera
45618429,$,210000,Centro / Microcentro
52824271,USD,0,Parque Patricios
52824272,USD,0,Parque Patricios
53032266,$,250000,Almagro
53032273,$,250000,Almagro
53004244,$,250000,Caballito
53115924,$,480000,Boedo
53119475,$,450000,Belgrano
53109035,$,330000,Belgrano
52965173,$,550000,Villa Urquiza
53067406,$,550000,Villa Urquiza
52912435,$,550000,Palermo
53120236,USD,1500,Belgrano
53120357,$,340000,Recoleta
51103898,USD,2850,Puerto Madero
50095498,$,650000,Palermo
49884886,$,0,Parque Patricios
41192116,$,150000,Balvanera
45618429,$,210000,Centro / Microcentro
52824271,USD,0,Parque Patricios
52824272,USD,0,Parque Patricios
53032266,$,250000,Almagro
53032273,$,250000,Almagro
53004244,$,250000,Caballito
53115924,$,480000,Boedo
53119475,$,450000,Belgrano
53109035,$,330000,Belgrano
52965173,$,550000,Villa Urquiza
53067406,$,550000,Villa Urquiza
52912435,$,550000,Palermo
53120236,USD,1500,Belgrano
53120357,$,340000,Recoleta
51103898,USD,2850,Puerto Madero
50095498,$,650000,Palermo
49884886,$,0,Parque Patricios
41192116,$,150000,Balvanera
45618429,$,210000,Centro / Microcentro
52824271,USD,0,Parque Patricios
52824272,USD,0,Parque Patricios
53032266,$,250000,Almagro
53032273,$,250000,Almagro
53004244,$,250000,Caballito
53115924,$,480000,Boedo
53119475,$,450000,Belgrano
53109035,$,330000,Belgrano
52965173,$,550000,Villa Urquiza
53067406,$,550000,Villa Urquiza
52912435,$,550000,Palermo
53120236,USD,1500,Belgrano
53120357,$,340000,Recoleta
51103898,USD,2850,Puerto Madero
50095498,$,650000,Palermo
49884886,$,0,Parque Patricios
41192116,$,150000,Balvanera
45618429,$,210000,Centro / Microcentro
52824271,USD,0,Parque Patricios
52824272,USD,0,Parque Patricios
53032266,$,250000,Almagro
53032273,$,250000,Almagro
53004244,$,250000,Caballito
53115924,$,480000,Boedo
53119475,$,450000,Belgrano
53109035,$,330000,Belgrano
52965173,$,550000,Villa Urquiza
53067406,$,550000,Villa Urquiza
52912435,$,550000,Palermo
53120236,USD,1500,Belgrano
53120357,$,340000,Recoleta
51103898,USD,2850,Puerto Madero
50095498,$,650000,Palermo
49884886,$,0,Parque Patricios
41192116,$,150000,Balvanera
45618429,$,210000,Centro / Microcentro
52824271,USD,0,Parque Patricios
52824272,USD,0,Parque Patricios
53032266,$,250000,Almagro
53032273,$,250000,Almagro
53004244,$,250000,Caballito
53115924,$,480000,Boedo
53119475,$,450000,Belgrano
53109035,$,330000,Belgrano
52965173,$,550000,Villa Urquiza
53067406,$,550000,Villa Urquiza
52912435,$,550000,Palermo
53120236,USD,1500,Belgrano
53120357,$,340000,Recoleta
51103898,USD,2850,Puerto Madero
50095498,$,650000,Palermo
49884886,$,0,Parque Patricios
41192116,$,150000,Balvanera
45618429,$,210000,Centro / Microcentro
52824271,USD,0,Parque Patricios
52824272,USD,0,Parque Patricios
53032266,$,250000,Almagro
53032273,$,250000,Almagro
53004244,$,250000,Caballito
53115924,$,480000,Boedo
53119475,$,450000,Belgrano
53109035,$,330000,Belgrano
52965173,$,550000,Villa Urquiza
53067406,$,550000,Villa Urquiza
52912435,$,550000,Palermo
53120236,USD,1500,Belgrano
53120357,$,340000,Recoleta
51103898,USD,2850,Puerto Madero
50095498,$,650000,Palermo
49884886,$,0,Parque Patricios
41192116,$,150000,Balvanera
45618429,$,210000,Centro / Microcentro
52824271,USD,0,Parque Patricios
52824272,USD,0,Parque Patricios
53032266,$,250000,Almagro
53032273,$,250000,Almagro
53004244,$,250000,Caballito
53115924,$,480000,Boedo
53119475,$,450000,Belgrano
53109035,$,330000,Belgrano
52965173,$,550000,Villa Urquiza
53067406,$,550000,Villa Urquiza
52912435,$,550000,Palermo
53120236,USD,1500,Belgrano
53120357,$,340000,Recoleta
51103898,USD,2850,Puerto Madero
50095498,$,650000,Palermo
49884886,$,0,Parque Patricios
41192116,$,150000,Balvanera
45618429,$,210000,Centro / Microcentro
52824271,USD,0,Parque Patricios
52824272,USD,0,Parque Patricios
53032266,$,250000,Almagro
53032273,$,250000,Almagro
53004244,$,250000,Caballito
53115924,$,480000,Boedo
53119475,$,450000,Belgrano
53109035,$,330000,Belgrano
52965173,$,550000,Villa Urquiza
53067406,$,550000,Villa Urquiza
52912435,$,550000,Palermo
53120236,USD,1500,Belgrano
53120357,$,340000,Recoleta
51103898,USD,2850,Puerto Madero
50095498,$,650000,Palermo
49884886,$,0,Parque Patricios
41192116,$,150000,Balvanera
45618429,$,210000,Centro / Microcentro
52824271,USD,0,Parque Patricios
52824272,USD,0,Parque Patricios
53032266,$,250000,Almagro
53032273,$,250000,Almagro
53004244,$,250000,Caballito
53115924,$,480000,Boedo
53119475,$,450000,Belgrano
53109035,$,330000,Belgrano
52965173,$,550000,Villa Urquiza
53067406,$,550000,Villa Urquiza
52912435,$,550000,Palermo
53120236,USD,1500,Belgrano
53120357,$,340000,Recoleta
51103898,USD,2850,Puerto Madero
50095498,$,650000,Palermo
49884886,$,0,Parque Patricios
41192116,$,150000,Balvanera
45618429,$,210000,Centro / Microcentro
52824271,USD,0,Parque Patricios
52824272,USD,0,Parque Patricios
53032266,$,250000,Almagro
53032273,$,250000,Almagro
53004244,$,250000,Caballito
53115924,$,480000,Boedo
53119475,$,450000,Belgrano
53109035,$,330000,Belgrano
52965173,$,550000,Villa Urquiza
53067406,$,550000,Villa Urquiza
52912435,$,550000,Palermo
53120236,USD,1500,Belgrano
53120357,$,340000,Recoleta
51103898,USD,2850,Puerto Madero
50095498,$,650000,Palermo
49884886,$,0,Parque Patricios
41192116,$,150000,Balvanera
45618429,$,210000,Centro / Microcentro
52824271,USD,0,Parque Patricios
52824272,USD,0,Parque Patricios
53032266,$,250000,Almagro
53032273,$,250000,Almagro
53004244,$,250000,Caballito
53115924,$,480000,Boedo
53119475,$,450000,Belgrano
53109035,$,330000,Belgrano
52965173,$,550000,Villa Urquiza
53067406,$,550000,Villa Urquiza
52912435,$,550000,Palermo
53120236,USD,1500,Belgrano
53120357,$,340000,Recoleta
51103898,USD,2850,Puerto Madero
50095498,$,650000,Palermo
49884886,$,0,Parque Patricios
41192116,$,150000,Balvanera
45618429,$,210000,Centro / Microcentro
52824271,USD,0,Parque Patricios
52824272,USD,0,Parque Patricios
53032266,$,250000,Almagro
53032273,$,250000,Almagro
53004244,$,250000,Caballito
53115924,$,480000,Boedo
53119475,$,450000,Belgrano
53109035,$,330000,Belgrano
52965173,$,550000,Villa Urquiza
53067406,$,550000,Villa Urquiza
52912435,$,550000,Palermo
53120236,USD,1500,Belgrano
53120357,$,340000,Recoleta
51103898,USD,2850,Puerto Madero
50095498,$,650000,Palermo
49884886,$,0,Parque Patricios
41192116,$,150000,Balvanera
45618429,$,210000,Centro / Microcentro
52824271,USD,0,Parque Patricios
52824272,USD,0,Parque Patricios
53032266,$,250000,Almagro
53032273,$,250000,Almagro
53004244,$,250000,Caballito
53115924,$,480000,Boedo
53119475,$,450000,Belgrano
53109035,$,330000,Belgrano
52965173,$,550000,Villa Urquiza
53067406,$,550000,Villa Urquiza
52912435,$,550000,Palermo
53120236,USD,1500,Belgrano
53120357,$,340000,Recoleta
51103898,USD,2850,Puerto Madero
50095498,$,650000,Palermo
49884886,$,0,Parque Patricios
41192116,$,150000,Balvanera
45618429,$,210000,Centro / Microcentro
52824271,USD,0,Parque Patricios
52824272,USD,0,Parque Patricios
53032266,$,250000,Almagro
53032273,$,250000,Almagro
53004244,$,250000,Caballito
