ID,CURRENCY,AMOUNT,LOCATION
52971043,USD,650,Palermo
53049406,$,300000,Núñez
52873960,USD,700,Belgrano
52640806,$,700000,Chacarita
53031766,$,400000,Belgrano
53094466,$,280000,Liniers
53067433,$,330000,Belgrano
53025523,USD,450,Boedo
53028062,USD,3000,Palermo
53075273,$,300000,Retiro
52924098,$,590,Núñez
52990970,USD,850,Belgrano
53111614,$,800000,Palermo
53018807,USD,750,Belgrano
53062962,USD,800,Palermo
53100078,USD,1200,Palermo
53120432,USD,700,La Paternal
52945356,$,550000,Belgrano
52824508,$,350000,Flores
52661011,USD,1,Belgrano
52658008,$,460000,Caballito
52804128,USD,2000,Recoleta
52804171,$,500000,Villa del Parque
52819027,$,300000,Colegiales
52804247,USD,39,Villa Crespo
52732393,USD,6500,Belgrano
52779670,USD,2700,Palermo
52779486,USD,850,Recoleta
52779864,USD,980,Palermo
52780235,USD,900,Colegiales
52792848,$,850000,Belgrano
52793430,$,349000,Villa Crespo
52824171,USD,1500,Palermo
52824501,$,650000,Belgrano
52914505,USD,1200,Palermo
52926867,$,430000,Villa Urquiza
52926878,$,320000,San Telmo
52899649,$,260000,Parque Chacabuco
50623608,$,280000,Villa Urquiza
50474068,$,280000,San Cristobal
50574688,USD,1800,Palermo
50540825,$,300000,Belgrano
50541980,USD,4700,Puerto Madero
50541968,USD,3800,Puerto Madero
50406110,USD,400,Palermo
50763832,USD,1650,Belgrano
50709556,USD,1150,Palermo
51137838,USD,2200,Palermo
51142811,$,320000,San Telmo
51159566,USD,3999,Puerto Madero
51160346,USD,490,Chacarita
51160482,USD,700,Palermo
51161060,USD,1300,Palermo
51161069,USD,1800,Barrio Norte
51161846,USD,1300,Palermo
51162141,USD,1000,Belgrano
51162318,USD,1000,Palermo
51162369,USD,550,Recoleta
52908893,USD,2000,Belgrano
52908938,USD,2100,Palermo
52908953,$,465000,Villa Urquiza
52909046,$,300000,Almagro
52909067,$,210000,Constitución
52909069,USD,1400,Palermo
52909098,$,350000,Parque Patricios
52901490,$,500000,Núñez
52901511,USD,500,Palermo
52909306,$,300000,Flores
52909784,$,300000,Caballito
52909862,USD,500,Palermo
52902115,$,700000,Palermo
52902183,$,450000,Villa Devoto
52902414,USD,300,Colegiales
52910486,$,400000,Palermo
52910489,$,270000,Caballito
52910528,USD,500,Palermo
52910565,$,500000,Flores
52902668,USD,5000,Puerto Madero
52885988,$,350000,Villa del Parque
53119148,$,455000,Barrio Norte
52954765,USD,800,Núñez
52934665,USD,400,Núñez
53032597,$,270000,Villa Crespo
53115821,USD,360,San Nicolás
52912368,USD,600,Palermo
52922091,USD,0,Palermo
53079911,USD,1200,Belgrano
53066958,USD,2700,Belgrano
52930166,USD,700,Belgrano
53049153,USD,950,Palermo
52991941,USD,600,Palermo
51397096,USD,12000,Puerto Madero
53040459,$,275000,Parque Patricios
52963751,$,510000,Caballito
52873019,$,450000,San Nicolás
53028429,USD,1100,Belgrano
53094109,$,450000,Retiro
52671556,USD,3200,Puerto Madero
52740052,$,2500000,Barrio Norte
53031867,$,350000,Retiro
52924410,$,200000,Monte Castro
51574033,USD,2000,Puerto Madero
53066993,$,310000,Villa Devoto
52938240,$,850000,Villa Devoto
53079913,USD,1200,Belgrano
52895557,USD,270,Flores
52917685,USD,1290,Palermo
48954263,USD,0,Puerto Madero
53054985,USD,700,Belgrano
52868542,$,450000,Balvanera
52988209,USD,3000,Retiro
53059484,$,900000,Belgrano
52624037,$,1200000,Palermo
53102802,$,1600000,Belgrano
53097330,USD,400,Palermo
50761464,$,210000,Villa Santa Rita
52935135,USD,1400,Recoleta
52875629,USD,450,Villa Crespo
47114896,$,380000,Recoleta
47127078,USD,10000,Belgrano
49605244,$,220000,Monserrat
49534706,USD,1250,Belgrano
49473828,USD,750,Retiro
49720962,$,400000,Belgrano
49810714,$,300000,Palermo
49732748,$,400000,Villa del Parque
49782601,USD,1800,Villa Urquiza
49785370,$,500000,Balvanera
50250220,USD,1300,Palermo
50288856,$,380000,Villa del Parque
50258258,$,315000,Villa Urquiza
50908888,$,1250000,Belgrano
50909427,USD,3000,Villa Urquiza
50916677,$,180000,Once
50920106,$,330000,Flores
50777096,USD,900,Núñez
50780417,USD,11000,Palermo
50826176,$,800000,Belgrano
52894993,$,240000,Villa del Parque
49889084,USD,0,Puerto Madero
52988549,USD,400,Belgrano
52907008,$,550000,Caballito
53049172,$,350000,Almagro
52916272,$,300000,Monserrat
52904387,USD,1000,Palermo
53111798,$,350000,Villa Urquiza
53113549,$,500000,Barrio Norte
53001784,$,310000,Almagro
53093837,$,230000,Pompeya
52899836,$,350000,Barracas
52948344,$,950000,Núñez
53109687,$,790000,Belgrano
52989041,$,280000,Palermo
52806623,$,400000,Recoleta
52873718,$,500000,Belgrano
53114022,$,650000,Recoleta
53025257,USD,700,Villa Ortuzar
52969586,USD,500,San Telmo
52662358,USD,2800,Parque Patricios
52659178,USD,3500,Recoleta
52659159,USD,2500,Recoleta
52666585,$,320000,Versalles
52662479,$,220000,Flores
52671283,USD,0,Recoleta
52647230,$,250000,Congreso
52598145,$,350000,Parque Chacabuco
52681216,USD,6000,Belgrano
52673765,$,400000,Almagro
52674145,$,3000000,Palermo
52552064,USD,2900,Belgrano
52552873,USD,2500,Recoleta
52651233,$,1500000,Palermo
52793691,USD,1100,Núñez
52794212,USD,1400,Palermo
52794490,USD,1300,Barrio Norte
52794878,$,250000,Caballito
52788222,$,260000,Flores
52788448,USD,3500,Recoleta
52826243,$,550000,Caballito
52813293,USD,1500,Recoleta
52813295,$,750000,Palermo
52808150,$,500000,Palermo
52814012,$,210000,Balvanera
52799784,$,250000,Villa Devoto
52814674,$,300000,Balvanera
52800261,USD,750,Palermo
52821819,$,350000,Palermo
52818066,$,312000,Recoleta
52822621,USD,400,Balvanera
52819285,$,600000,Núñez
52822803,USD,850,Belgrano
52819555,$,600000,Villa Santa Rita
52814645,USD,800,Belgrano
52815295,USD,550,Villa Urquiza
52817569,$,320000,Monserrat
52801482,USD,500,Palermo
52819126,$,400000,Villa Real
52819565,$,600000,Villa Luro
52947637,$,300000,Chacarita
53053854,$,480000,Belgrano
52674183,USD,9000,Recoleta
53113798,$,270000,Barrio Norte
52975044,USD,300,Villa Urquiza
53113316,$,350000,Palermo
52967247,USD,700,Colegiales
51509890,USD,0,Puerto Madero
52993358,$,350000,Belgrano
53115973,USD,380,Barrio Norte
52672904,USD,9000,Palermo
53077157,$,300000,Villa Pueyrredón
52956285,$,450000,Palermo
52939893,$,300000,Villa Crespo
53048373,USD,500,Villa Luro
53096666,USD,500,Almagro
53091701,$,500000,Barrio Norte
52893861,USD,350,Belgrano
49816268,USD,4550,Puerto Madero
50257046,$,750000,Villa Urquiza
52826976,USD,700,Palermo
52832883,$,800000,Recoleta
52827289,USD,500,Palermo
52825109,$,350000,Villa Real
52852375,USD,1000,Saavedra
52848158,$,400000,Palermo
52831402,$,730000,Belgrano
52847482,USD,1200,Recoleta
52842996,USD,700,Barrio Norte
52843233,USD,400,Barrio Norte
52840462,$,290000,Palermo
52847881,USD,800,Retiro
52848114,USD,700,Caballito
52845719,$,990000,Belgrano
52837522,$,1000000,Núñez
52847988,$,350000,Caballito
52846111,USD,500,Belgrano
52846132,$,450000,Velez Sarsfield
52837745,$,250000,Floresta
52837847,$,500000,Villa del Parque
52864575,USD,800,Monserrat
52882627,USD,850,Palermo
53055984,USD,3300,Puerto Madero
53120040,$,250000,Monserrat
53030912,$,850000,Recoleta
53120432,USD,700,La Paternal
53119132,USD,500,Almagro
47038613,USD,800,Recoleta
47053728,USD,450,Palermo
46805804,$,320000,Palermo
46898501,$,350000,Villa Urquiza
46902641,USD,9210,Belgrano
46902667,USD,9500,Palermo
47623433,USD,2400,Puerto Madero
47624163,$,400000,Villa Urquiza
47749671,USD,2000,Palermo
47648630,$,600000,Congreso
47755504,$,460000,Caballito
46700091,USD,3000,Belgrano
46700095,USD,6000,Belgrano
52934882,USD,1000,Belgrano
52945755,$,360000,Colegiales
52935078,$,495000,Versalles
52935148,USD,550,Belgrano
52935403,$,500000,San Cristobal
52935441,$,375000,San Telmo
52935551,$,800000,Colegiales
52952345,USD,300,Centro / Microcentro
52953243,$,400000,Villa Urquiza
52953411,USD,500,Belgrano
52953470,$,400000,Puerto Madero
52953489,$,650000,Saavedra
52953507,USD,1400,Puerto Madero
52953649,$,800000,Flores
52953769,$,200000,Balvanera
52953805,USD,1000,Puerto Madero
52953839,$,460000,Caballito
52953862,USD,550,Colegiales
52953908,$,380000,San Nicolás
52954009,USD,850,Belgrano
52991181,USD,450,Recoleta
53103944,USD,1000,Villa Urquiza
52991165,USD,790,Belgrano
53017956,$,250000,Caballito
48680690,USD,0,Puerto Madero
41962909,$,300000,Belgrano
53099246,$,260000,Monserrat
53001692,$,300000,Flores
53033291,$,680000,Palermo
53086045,USD,550,Palermo
52835955,USD,1400,Puerto Madero
53039532,$,750000,Caballito
53084121,USD,400,Recoleta
52990016,USD,1200,Puerto Madero
53066966,$,310000,Villa del Parque
52824901,$,450000,Caballito
52789800,$,4000000,Puerto Madero
52956996,$,300000,Abasto
53087059,$,380000,Palermo
53048673,USD,1200,Recoleta
52585215,$,1100000,Núñez
52910587,$,250000,Almagro
52948859,$,600000,Palermo
53100546,USD,800,Congreso
53012415,USD,850,Palermo
52801391,USD,2000,Palermo
52935777,$,300000,Colegiales
53055999,$,400000,Villa Devoto
53090974,$,370000,Belgrano
52803447,USD,550,Palermo
52982578,$,300000,Villa del Parque
51944512,USD,580,Saavedra
52158968,USD,800,Palermo
50606218,USD,6000,Recoleta
43836772,$,450000,Belgrano
53004751,$,600000,Belgrano
53063218,USD,320,Belgrano
53070172,USD,1100,Recoleta
52640902,USD,5000,Puerto Madero
52765308,USD,550,Retiro
52840911,USD,1000,Centro / Microcentro
52874260,$,800000,Colegiales
52874370,$,600000,La Paternal
52874389,$,270000,Villa Pueyrredón
52874405,USD,3200,Puerto Madero
52874407,$,400000,Belgrano
52874551,$,380000,Palermo
52874826,$,1500000,Núñez
52874884,$,500000,Palermo
52874910,$,400000,Recoleta
52875137,USD,320,Chacarita
52875213,$,270000,Villa del Parque
52875219,$,500000,Villa Urquiza
52875249,$,300000,Palermo
52875300,$,550000,Villa Urquiza
52875462,$,200000,Villa Lugano
52875640,$,450000,Villa Urquiza
52876063,$,235000,Parque Centenario
52879474,$,270000,Caballito
52879821,$,260000,Mataderos
52899790,$,650000,Caballito
52899840,$,350000,Belgrano
52899970,$,265000,San Telmo
52914899,USD,7000,Belgrano
52914987,USD,2500,Puerto Madero
52915405,$,320000,San Cristobal
52901005,$,270000,Parque Centenario
52915440,USD,1800,Puerto Madero
52929228,$,290000,Palermo
52915545,USD,450,Recoleta
52915645,$,450000,Núñez
52924319,$,250000,Villa del Parque
52924333,$,300000,Núñez
52924363,$,290000,Belgrano
52924411,$,260000,Retiro
52924576,$,280000,Recoleta
52925431,$,650000,Palermo
52925442,USD,1000,Recoleta
52925475,$,330000,Belgrano
52925489,$,500000,Recoleta
53026028,USD,800,Barrio Norte
52958490,$,190000,Villa Devoto
53113858,$,490000,Villa Urquiza
52956149,$,400000,Palermo
53069241,$,300000,Villa Pueyrredón
52740792,USD,450,Retiro
52879755,$,320000,Belgrano
52968429,$,780000,Palermo
53067098,$,260000,Belgrano
52926130,USD,600,Recoleta
52886179,USD,900,Almagro
52827117,USD,800,Palermo
53033956,$,630000,Recoleta
52069970,USD,3000,Palermo
53049066,$,300000,San Nicolás
43033522,$,350000,Belgrano
53068714,$,300000,San Cristobal
53095226,$,270000,Floresta
52901188,USD,700,Recoleta
52892011,USD,350,Palermo
53087164,$,750000,Colegiales
53030912,$,850000,Recoleta
53031919,$,350000,San Nicolás
53061231,$,350000,Belgrano
51676826,USD,4000,Puerto Madero
53120137,USD,400,Belgrano
53100530,USD,800,Palermo
52505701,USD,5000,Palermo
52342125,USD,600,Retiro
53085625,$,350000,Villa Santa Rita
52868549,USD,2700,Palermo
53018272,$,270000,Villa Pueyrredón
53004651,USD,900,Palermo
53080990,USD,780,Recoleta
53102809,$,450000,Núñez
53100497,USD,350,Belgrano
52672878,USD,3000,Puerto Madero
49815262,USD,7000,Puerto Madero
52969621,$,450000,Recoleta
53020258,USD,2800,Recoleta
53057720,$,600000,Saavedra
52935576,USD,700,Saavedra
53112679,USD,1350,Belgrano
53034614,USD,650,Palermo
52967248,USD,700,Colegiales
52835925,USD,5000,Puerto Madero
53108056,$,500000,Villa Ortuzar
53059932,$,750000,Puerto Madero
53013006,USD,950,Palermo
52933036,$,350000,Núñez
53026034,$,800000,Barrio Norte
52963060,$,400000,Belgrano
53098167,$,280000,Caballito
52864575,USD,800,Monserrat
53105055,USD,700,Palermo
53038335,USD,350,Almagro
53024148,$,370000,Palermo
53095962,$,325000,Retiro
53085639,$,350000,Villa General Mitre
53014561,USD,800,Barrio Norte
53025200,$,450000,Liniers
53038257,$,700000,Villa del Parque
53118561,USD,1000,Palermo
53093099,$,550000,Caballito
53073742,USD,1000,Caballito
52592060,$,800000,Recoleta
53014271,$,600000,Recoleta
52895590,USD,5500,Belgrano
52910358,USD,800,San Nicolás
53038416,USD,400,Recoleta
52909079,USD,2500,Belgrano
53006498,USD,3500,Belgrano
53097355,$,550000,Saavedra
52990310,USD,1200,Belgrano
53095392,USD,500,Villa Urquiza
53053257,$,700000,Belgrano
49371638,USD,3500,Puerto Madero
53027478,USD,650,Palermo
53036104,$,600000,Boedo
53017774,USD,1800,Puerto Madero
51093949,USD,700,Retiro
52831692,USD,3200,Recoleta
53070030,$,420000,Palermo
53100222,$,460000,Almagro
53052288,USD,1100,Palermo
52852628,USD,1500,Barrio Norte
53027657,USD,600,Recoleta
53119893,USD,1300,Colegiales
52841415,USD,980,Palermo
53077088,USD,550,Belgrano
53005277,$,800000,Recoleta
53105807,USD,600,Almagro
53025948,$,800000,Palermo
53084051,USD,1000,Palermo
52933691,$,1920000,Colegiales
52981393,USD,300,Monserrat
43858880,$,950000,Belgrano
52959377,USD,2600,Recoleta
52873713,USD,800,Palermo
53039382,$,550000,Flores
53100112,$,420000,La Boca
53100182,$,320000,Villa Devoto
53100336,$,400000,Once
53100368,$,350000,Villa Urquiza
53110198,USD,525,Belgrano
53110251,USD,500,Núñez
53110271,$,400000,Barrio Norte
53110304,USD,500,Caballito
53110402,USD,500,Recoleta
53110423,$,300000,Caballito
53110507,$,330000,Centro / Microcentro
53110520,$,400000,Caballito
53110540,$,280000,Flores
53110621,$,335000,Monte Castro
53110644,$,500000,Recoleta
53110671,USD,550,Centro / Microcentro
53110675,$,260000,Coghlan
53111012,$,450000,Caballito
53104265,$,400000,Belgrano
53104271,$,250000,San Nicolás
52970756,USD,1200,San Nicolás
52984583,$,750000,Palermo
52984651,USD,70,Palermo
52983637,USD,1400,Puerto Madero
52983647,$,350000,Villa Crespo
52958436,$,2500000,Barrio Norte
52958838,USD,150,Liniers
52959034,USD,490,Caballito
52957721,$,280000,Saavedra
52957738,USD,800,Núñez
52855651,USD,500,Almagro
52863129,$,400000,Villa Urquiza
52844857,USD,400,Retiro
52853690,$,280000,Villa Devoto
52957418,USD,670,Palermo
52957533,USD,1100,Belgrano
52983278,USD,300,Palermo
52957638,USD,2500,Palermo
52957713,$,320000,Núñez
52957233,USD,30,Almagro
44003291,USD,1600,Puerto Madero
44033123,$,280000,Villa Crespo
44039474,$,420000,Caballito
44052157,$,370000,Almagro
44075807,USD,8200,Belgrano
44088330,USD,1300,Palermo
47076292,$,290000,Once
47079538,USD,250,Villa Crespo
47088661,USD,1100,Palermo
46961640,USD,6000,Belgrano
46963437,USD,1200,Villa Urquiza
46973407,$,350000,Caballito
46831002,USD,500,Palermo
46836099,USD,450,Palermo
46836543,USD,450,Belgrano
46840674,$,350000,Barrio Norte
46845779,USD,800,Palermo
46847355,USD,350,Villa Luro
45081391,USD,520,Belgrano
45102939,$,420000,Palermo
53119868,USD,1300,Belgrano
53119892,USD,650,Núñez
53119893,USD,1300,Colegiales
53119899,$,450000,Villa Crespo
53120137,USD,400,Belgrano
53120184,$,2500000,Villa Urquiza
53120253,$,450000,Palermo
53039922,$,450000,Belgrano
53120126,USD,900,Barrio Norte
52785074,$,350000,Villa Urquiza
53017956,$,250000,Caballito
53031919,$,350000,San Nicolás
53032046,$,300000,Monserrat
52937088,USD,2500,Palermo
53024757,$,390000,Belgrano
53089574,$,900000,Belgrano
53100097,USD,1200,Colegiales
53100497,USD,350,Belgrano
52917285,$,800000,Boedo
52929920,USD,350,Villa Crespo
53113435,$,380000,Almagro
53107640,USD,500,Boedo
52879758,USD,600,Villa Urquiza
52109275,USD,950,Centro / Microcentro
53037506,$,230000,Liniers
52947493,$,450000,Palermo
51438008,USD,750,Palermo
52981873,USD,500,Recoleta
52911276,USD,2000,Belgrano
52783479,USD,2600,Palermo
53072967,$,600000,Belgrano
52888063,$,550000,Núñez
53106203,$,580000,Caballito
52896705,USD,800,Villa Crespo
52918034,USD,800,Belgrano
52679674,USD,1500,Núñez
53017269,$,280000,Palermo
52804583,USD,400,Palermo
53085796,USD,650,Belgrano
52987845,$,350000,Colegiales
52855953,$,320000,Villa Devoto
52853779,$,250000,Belgrano
52853840,$,580000,Villa Urquiza
52860854,USD,650,Recoleta
52854305,$,470000,Monserrat
52861555,$,750000,Núñez
52845154,$,250000,Barracas
52860852,$,300000,Boedo
52856655,$,450000,Caballito
52854481,$,450000,Barrio Norte
52831343,$,740000,Barrio Norte
52838368,$,220000,Almagro
52838646,$,250000,Parque Centenario
52835445,$,290000,Belgrano
52838896,$,900000,Palermo
52862881,$,0,Núñez
52862949,USD,1800,Palermo
52857883,USD,800,Barrio Norte
52857904,$,430000,Flores
52844846,USD,950,Palermo
53008130,USD,680,Recoleta
53055347,$,650000,Núñez
53053181,USD,650,Belgrano
53109176,$,550000,Caballito
53076778,$,550000,Villa Luro
49134939,USD,12180,Puerto Madero
52891223,$,500000,Almagro
53053540,$,380000,Villa Urquiza
53054046,USD,1300,Puerto Madero
53039922,$,450000,Belgrano
52816090,USD,3600,Puerto Madero
53106140,USD,2500,Belgrano
53024100,$,370000,Belgrano
52758894,$,300000,Villa Santa Rita
53068078,USD,500,Saavedra
51829547,USD,400,Villa Crespo
53086658,$,950000,Liniers
53035520,$,300000,Villa Urquiza
52857957,USD,1400,Palermo
53115831,USD,800,Belgrano
52785496,USD,900,Puerto Madero
52821096,$,1000000,Caballito
52833850,$,1500000,Palermo
52821189,$,320000,Flores
52834795,USD,450,Palermo
52838127,USD,7500,Puerto Madero
52834690,USD,1450,Belgrano
52840615,$,650000,Recoleta
52840762,$,250000,Palermo
52832524,$,280000,Almagro
52832589,$,750000,Palermo
52832767,$,1300000,Barrio Norte
52827309,$,450000,Palermo
52827355,$,460000,Palermo
52827359,USD,760,Recoleta
52825067,USD,1000,Recoleta
52827655,USD,1,Puerto Madero
52827698,$,450000,Caballito
52819841,USD,1800,Palermo
52824479,$,250000,Barrio Norte
42313433,$,250000,Recoleta
32683151,$,270000,Belgrano
33005855,$,300000,Monserrat
33085479,USD,350,Barrio Norte
41954276,$,400000,Palermo
41955138,USD,650,Recoleta
41182536,USD,350,Villa Crespo
41240763,$,590000,Floresta
42105577,USD,815,Barrio Norte
42128624,$,0,Almagro
43164762,USD,350,Villa Crespo
43184052,$,350000,Villa Urquiza
27464723,USD,400,Retiro
30703004,$,350000,Barrio Norte
30803265,$,300000,Villa Urquiza
31164461,$,500000,Villa Urquiza
31804054,USD,2200,Palermo
32096903,$,450000,Núñez
32172937,$,370000,Belgrano
32504478,USD,450,San Telmo
53077563,USD,1700,Núñez
53091418,$,420000,Congreso
53101724,USD,450,Saavedra
53114167,USD,800,Puerto Madero
52911258,USD,690,Villa Crespo
52938778,$,280000,Villa Urquiza
53095938,$,220000,Retiro
53029776,$,550000,Villa Crespo
52944882,USD,500,Palermo
52845738,$,280000,Balvanera
53025431,$,450000,Belgrano
53061013,USD,550,Villa Urquiza
52856329,USD,1600,Puerto Madero
52736211,USD,1200,Recoleta
50676381,$,350000,Barracas
53099806,$,1100000,Palermo
52367893,USD,600,Recoleta
52879585,USD,750,Barrio Norte
53074101,USD,650,Recoleta
52946820,$,980000,Belgrano
52876344,$,475000,Barracas
52876554,USD,800,San Nicolás
52876628,USD,650,Belgrano
52876639,$,450000,Villa del Parque
52876664,USD,500,Villa Urquiza
52877148,$,550000,Versalles
52877525,USD,400,Barrio Norte
52855623,USD,650,Almagro
52855626,USD,450,Floresta
52862984,$,450000,Palermo
52847237,USD,600,Palermo
52857894,USD,300,Recoleta
52844813,$,550000,Villa Urquiza
52853646,USD,1000,Caballito
52863349,$,520000,Núñez
52860875,$,916000,Villa del Parque
52864302,$,550000,Palermo
52864456,$,270000,Villa Urquiza
52864498,USD,2350,Palermo
52864529,USD,2700,Recoleta
53053599,$,440000,Villa Urquiza
53053603,$,600000,Palermo
53053686,$,600000,Barrio Norte
53053696,$,670000,Balvanera
53053700,$,350000,Liniers
53053830,USD,600,Recoleta
53053860,USD,750,Caballito
53053862,USD,500,Núñez
53053923,$,400000,La Paternal
53053941,$,450000,Villa Urquiza
53053963,USD,800,Recoleta
53054061,USD,1000,Barrio Norte
53054120,$,550000,Villa Crespo
53054143,$,210000,San Cristobal
53047768,$,900000,Saavedra
53044289,$,300000,Parque Centenario
53016215,$,270000,Villa Urquiza
53016220,$,280000,Recoleta
53016777,$,200000,Liniers
53016838,$,325000,Once
52963511,$,480000,Belgrano
52963654,$,600000,Caballito
52963741,$,380000,Caballito
52963990,USD,4250,Puerto Madero
52963991,USD,1500,Villa Urquiza
52964239,$,490000,Caballito
52964682,$,400000,Villa del Parque
52964927,USD,500,Villa Urquiza
52965198,USD,1100,Villa Ortuzar
52965235,$,370000,San Cristobal
52965238,USD,1900,Palermo
52965593,USD,1200,Colegiales
52946156,USD,800,Retiro
52946159,$,550000,Villa Pueyrredón
52946183,USD,500,Núñez
52946249,USD,3600,Puerto Madero
52946315,$,250000,Colegiales
52946319,$,280000,Colegiales
52898764,$,580000,Villa del Parque
52898800,$,220000,Colegiales
52864654,$,200000,Liniers
52865901,USD,550,Belgrano
52866029,$,500000,Villa Urquiza
52866072,USD,1100,Palermo
52866123,$,550000,Villa Urquiza
52901551,$,400000,Villa Pueyrredón
52909293,$,290000,Flores
52902116,$,250000,Villa del Parque
52902136,$,400000,Núñez
52902142,$,450000,Villa del Parque
52910381,USD,300,Villa Urquiza
52902540,$,370000,Villa Urquiza
52906416,USD,500,Palermo
52906808,$,500000,Flores
52906814,$,480000,Flores
52907702,$,285000,Almagro
52915710,$,450000,Núñez
52907811,USD,600,Palermo
52916050,$,275000,Parque Centenario
52908118,USD,900,Recoleta
52932815,USD,800,Palermo
52932826,USD,1700,Palermo
52932878,USD,700,Núñez
52932972,$,250000,Almagro
52932975,$,300000,Boedo
52933025,$,450000,Villa Urquiza
52933244,USD,800,Villa Devoto
52933247,USD,1200,Villa Devoto
52933252,$,290000,Versalles
52933431,USD,1600,Recoleta
52919955,USD,3000,Retiro
52920527,USD,800,Palermo
52920687,USD,1300,Belgrano
52921027,$,720000,Caballito
52921052,$,620000,La Paternal
52921148,$,390000,Parque Avellaneda
52921494,$,300000,Caballito
52921500,USD,7000,Belgrano
52921507,USD,390,Almagro
52921523,USD,1250,Palermo
52903771,USD,600,Núñez
52903806,USD,1300,Palermo
52903816,$,470000,Parque Centenario
52903919,$,470000,Villa Crespo
52903953,$,300000,Palermo
52904105,USD,500,Palermo
52904114,USD,2000,Palermo
52904122,$,255000,Retiro
52904136,USD,2000,Belgrano
52904162,USD,2800,Puerto Madero
52904277,$,660000,Recoleta
52904380,USD,800,Almagro
52904533,$,200000,Flores
52904652,USD,1000,Palermo
52904653,$,250000,Monserrat
52904678,USD,7500,Puerto Madero
52905016,USD,650,Villa Luro
52905123,$,350000,Mataderos
52905206,USD,1200,Palermo
52905255,$,250000,Monte Castro
53086116,USD,1000,Palermo
53086119,USD,1000,Recoleta
53089468,$,350000,Balvanera
53089546,USD,350,Recoleta
53089564,USD,900,Palermo
53089604,USD,800,Retiro
53089616,$,450000,Coghlan
53089681,$,400000,Villa Crespo
53084724,$,300000,Caballito
53087192,USD,600,Recoleta
53087907,$,550000,Belgrano
53087319,$,400000,Villa Devoto
53087333,$,350000,San Cristobal
53085440,$,430000,Núñez
53087354,USD,1900,Caballito
53088828,$,450000,La Paternal
53085563,$,320000,Caballito
53087502,$,450000,Villa Pueyrredón
53087504,$,250000,Villa Pueyrredón
53087506,$,270000,Villa Pueyrredón
53036130,$,245000,Velez Sarsfield
53036470,$,850000,Recoleta
53036531,$,650000,Recoleta
53036679,$,880000,Palermo
53036725,$,600000,Palermo
52844459,$,450000,Palermo
52855768,$,400000,Flores
52856406,$,450000,Tribunales
52860877,$,470000,Villa del Parque
52861018,$,430000,Caballito
53035499,USD,850,Palermo
53033626,$,320000,Floresta
53033709,$,400000,Congreso
53035665,USD,400,Barrio Norte
53035721,$,600000,Coghlan
53035807,$,270000,Villa Crespo
53035814,$,550000,Almagro
53036125,$,250000,Flores
53036146,$,550000,Caballito
53036463,$,950000,Belgrano
45555931,$,350000,Villa Devoto
45762652,USD,890,Villa Urquiza
45764197,$,350000,Recoleta
46043834,USD,850,Villa Urquiza
46405207,$,150000,Villa Lugano
46394941,$,300000,Parque Centenario
46123186,$,280000,Liniers
45860294,USD,4200,Belgrano
45730603,USD,4600,Belgrano
46043907,USD,850,Villa Urquiza
46105970,$,220000,Balvanera
45762548,USD,690,Belgrano
45764960,USD,690,Villa Urquiza
45765152,USD,690,Coghlan
45574469,$,300000,Parque Centenario
46062079,$,700000,Villa del Parque
46156666,USD,4000,Belgrano
46176460,USD,5500,Belgrano
45975182,$,1120000,Palermo
45981522,$,500000,Palermo
52849670,$,5250000,Belgrano
52849045,$,220000,Congreso
51762279,$,1,Belgrano
51688387,USD,3000,Belgrano
51697035,USD,700,Belgrano
51581662,USD,600,Palermo
51767761,USD,1500,Recoleta
51698112,USD,1900,Barrio Norte
51590641,USD,2200,Recoleta
51593469,USD,2500,Recoleta
51593711,USD,3000,Recoleta
51739903,USD,2000,Recoleta
51768454,$,450000,Almagro
51570467,USD,1400,Palermo
44264595,$,800000,Caballito
44327229,$,200000,Flores
44357029,USD,3200,Recoleta
33372482,USD,1800,Puerto Madero
33579433,USD,330,Balvanera
33579550,USD,330,Almagro
51346529,$,350000,Parque Centenario
51293037,USD,500,Núñez
48795446,$,400000,Once
48810479,$,390000,Barrio Norte
48705890,$,400000,Palermo
48836065,USD,550,Palermo
48841147,USD,600,Belgrano
48841166,USD,700,Núñez
48845544,$,890000,Saavedra
49083810,$,340000,Villa Pueyrredón
49097064,USD,1200,Recoleta
49097322,$,300000,Villa Urquiza
49105327,$,300000,San Cristobal
49811340,$,590000,Belgrano
49772228,$,300000,Almagro
49779886,$,300000,Villa Crespo
49822608,USD,0,San Telmo
49247932,USD,3000,Belgrano
49200108,$,350000,Villa Ortuzar
49203473,$,1,San Telmo
53048989,$,280000,Parque Chacabuco
53049073,$,250000,Núñez
53049141,$,530000,Caballito
53049170,USD,950,Recoleta
53049299,$,330000,Palermo
53049402,$,380000,Belgrano
53049408,$,350000,Recoleta
53049435,$,400000,Caballito
53049504,USD,550,Recoleta
53049540,$,450000,Floresta
53055931,$,400000,Palermo
52850424,USD,1300,Saavedra
52850436,USD,700,Belgrano
52849657,USD,1350,Belgrano
52851073,USD,1100,Belgrano
52851081,USD,2300,Recoleta
52852027,USD,1500,Belgrano
52852037,USD,13000,Puerto Madero
52851924,$,200000,Flores
52852039,USD,25000,Puerto Madero
52956453,$,350000,Flores
52974320,$,240000,Caballito
52956539,USD,500,Palermo
52974507,USD,450,Almagro
52965882,$,375000,Flores
52974753,$,350000,Flores
